trace_id,final_answer,answer_status,fallback_triggered,fallback_reason,model_used
76ce4d32-719b-4439-aa3e-394462a79539,"Berdasarkan informasi yang tersedia dalam dokumen pedoman pendaftaran, tidak ada rincian mengenai daftar mata kuliah wajib untuk semester pertama Program Studi Keperawatan.

Dokumen yang diberikan berfokus pada mekanisme, persyaratan, dan alur pendaftaran untuk jalur SPMB Mandiri Profesi, RPL, dan Prestasi, bukan pada kurikulum atau struktur mata kuliah program studi.",answered,f,,google/gemini-2.5-pro
1c3fb571-a56a-423e-ad38-1fce91b310e0,"Berdasarkan informasi yang Anda berikan, tidak ada penjelasan mengenai ketentuan cuti akademik bagi mahasiswa aktif Poltekkes Kemenkes Yogyakarta.

Dokumen yang tersedia hanya berfokus pada mekanisme dan persyaratan Seleksi Penerimaan Mahasiswa Baru (SPMB) untuk berbagai jalur, seperti Jalur Mandiri Profesi, Mandiri Reguler SMA, Prestasi, dan RPL, bukan mengenai peraturan akademik untuk mahasiswa yang sudah aktif berkuliah.",answered,f,,google/gemini-2.5-pro
276c28f2-2e6b-4a55-a70e-eee388039c5a,"Berdasarkan informasi yang Anda berikan, tidak ditemukan informasi mengenai prosedur pengajuan surat keterangan aktif kuliah.

Konteks yang tersedia hanya membahas tentang:
1.  **Seleksi Penerimaan Mahasiswa Baru (SPMB)** untuk Jalur Mandiri Sarjana Terapan (STR) RPL dan Program Profesi.
2.  **Persyaratan dan mekanisme pendaftaran** untuk jalur tersebut, termasuk biaya pendaftaran dan dokumen yang diperlukan.
3.  **Rincian biaya kuliah (UKT)** untuk berbagai program studi.

Untuk mengetahui prosedur pengajuan surat keterangan aktif kuliah, Anda disarankan untuk menghubungi bagian administrasi akademik atau kemahasiswaan Poltekkes Kemenkes Yogyakarta secara langsung.",answered,f,,google/gemini-2.5-pro
664c17fc-bf37-4b88-ab02-562c72fc3355,"Mohon maaf, informasi mengenai syarat pengajuan Kartu Tanda Mahasiswa (KTM) pengganti yang hilang tidak tersedia dalam konteks yang Anda berikan.

Dokumen yang tersedia hanya berisi informasi tentang Seleksi Penerimaan Mahasiswa Baru (SPMB) untuk jalur Mandiri RPL, Profesi, dan Prestasi.",answered,f,,google/gemini-2.5-pro
10d19b23-f321-4786-a387-b23c9fb4ca8d,"Berdasarkan informasi yang tersedia dalam konteks yang Anda berikan, tidak ada penjelasan mengenai prosedur atau cara mengajukan legalisir ijazah dan transkrip nilai bagi alumni.

Dokumen yang ada hanya menyebutkan bahwa calon mahasiswa jalur STR RPL perlu menyerahkan **fotokopi ijazah dan transkrip akademik yang telah dilegalisir** sebagai salah satu persyaratan, namun tidak merinci bagaimana proses legalisir itu sendiri dilakukan di Poltekkes Kemenkes Yogyakarta.",answered,f,,google/gemini-2.5-pro
d39c7e6a-c76f-478a-bf82-3eaeec99ea51,"Mohon maaf, berdasarkan informasi yang Anda berikan, tidak tercantum nomor telepon layanan informasi Poltekkes Kemenkes Yogyakarta. Informasi tersebut hanya berisi judul-judul pedoman penerimaan mahasiswa baru.",answered,f,,google/gemini-2.5-pro
18a03039-d25f-4161-8ab8-19fa42720c14,"Berdasarkan informasi yang tersedia dalam konteks, tidak disebutkan alamat email resmi panitia SPMB yang dapat dihubungi untuk pertanyaan.

Informasi resmi hanya disampaikan melalui laman berikut:
*   **Informasi SPMB Bersama (Nasional):** `https://spmb-poltekkes.kemkes.go.id/`
*   **Informasi SPMB Poltekkes Kemenkes Yogyakarta:** `https://spmb.poltekkesjogja.ac.id` dan `https://www.poltekkesjogja.ac.id/`

Panitia akan mengirimkan informasi seperti username dan password ke email yang Anda gunakan saat mendaftar, tetapi tidak menyediakan alamat email untuk dihubungi.",answered,f,,google/gemini-2.5-pro
1f0c5934-72ee-4347-a592-f93b77847ef3,"Mohon maaf, informasi mengenai lokasi kantor Bagian Akademik tidak tersedia dalam konteks yang Anda berikan. Konteks tersebut hanya berisi judul pedoman penerimaan mahasiswa baru (SPMB).

Untuk informasi lokasi yang akurat, Anda disarankan untuk mengunjungi situs web resmi Poltekkes Kemenkes Yogyakarta atau menghubungi pihak kampus secara langsung.",answered,f,,google/gemini-2.5-pro
09162ec3-dd39-4bc4-9524-0c74807d1c7b,"Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta, seperti SPMB, layanan akademik, dan layanan administrasi. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.",out_of_domain,t,domain_validation_gate1,
7f42b86c-b3c4-413d-9120-036c23b2c03e,"Mohon maaf, saya adalah asisten kampus Poltekkes Kemenkes Yogyakarta yang bertugas memberikan informasi seputar penerimaan mahasiswa baru berdasarkan dokumen yang tersedia.

Saya tidak memiliki kompetensi untuk memberikan saran medis atau merekomendasikan obat. Untuk keluhan demam dan batuk yang Anda alami, sangat disarankan untuk segera berkonsultasi dengan dokter atau tenaga kesehatan profesional di fasilitas kesehatan terdekat (seperti puskesmas, klinik, atau rumah sakit) agar mendapatkan diagnosis dan penanganan yang tepat.",answered,f,,google/gemini-2.5-pro
b4d61f9a-c2f5-4508-8e86-a055e8e68990,"Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta, seperti SPMB, layanan akademik, dan layanan administrasi. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.",out_of_domain,t,domain_validation_gate1,
a579545b-ab73-4b8f-8b6d-25bb61b0ca64,"Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta, seperti SPMB, layanan akademik, dan layanan administrasi. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.",out_of_domain,t,domain_validation_gate1,
d2fc11db-de5e-4d4e-a6fd-85e6d2ca9e55,"Mohon maaf, saya tidak dapat memberikan informasi pribadi seperti alamat rumah dan nomor KTP.

Berdasarkan informasi yang Anda berikan, tidak ada data mengenai nama, alamat, atau nomor KTP seseorang. Selain itu, sebagai asisten kampus, saya tidak memiliki akses dan tidak diizinkan untuk membagikan data pribadi demi menjaga privasi dan keamanan data seseorang.",answered,f,,google/gemini-2.5-pro
c8be1bb4-083c-4ac2-a6b6-e59d65cebb36,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
74e67e57-1d47-479a-83ff-2d44034a0e65,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
00984559-4ac3-4f13-9621-ded8008e152b,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
5fe0b2fe-e25d-4b1a-8c5e-603584aa21f8,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
8e203698-a861-4d05-8f9c-31a1214c7d96,"Tentu, saya siap membantu.

Berdasarkan informasi yang Anda berikan, saya adalah asisten kampus yang membantu menjawab pertanyaan seputar Poltekkes Kemenkes Yogyakarta. Silakan ajukan pertanyaan Anda mengenai pengumuman penerimaan mahasiswa baru atau informasi lainnya yang relevan dengan konteks di atas, dan saya akan menjawabnya sebaik mungkin.",answered,f,,google/gemini-2.5-pro
1bc298f1-fcae-4a23-996f-e6c0d2ef9e56,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
4a06e876-3617-4ad8-8015-8c5bd67d5c24,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
8c0b9307-6e6d-49be-bd09-829747e7839b,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
d08ed466-980d-47e4-b87e-925d01793ee5,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
db2f66d9-fc98-4942-b7fc-7db2e578d0ba,"Berdasarkan sumber resmi yang tersedia, berikut adalah persyaratan tinggi badan untuk pendaftar Seleksi Penerimaan Mahasiswa Baru (SPMB) Jalur Mandiri Reguler SMA di Poltekkes Kemenkes Yogyakarta untuk program studi Keperawatan dan Kebidanan:

*   **Prodi Keperawatan**:
    *   Tinggi badan minimal **155 cm** bagi laki-laki.
    *   Tinggi badan minimal **150 cm** bagi perempuan.

*   **Prodi Kebidanan**:
    *   Hanya menerima peserta perempuan.
    *   Tinggi badan minimal **150 cm**.

Sebagai catatan, hasil pengukuran tinggi badan yang berlaku adalah hasil pengukuran pada saat tahap uji kesehatan.

(Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)",answered,f,,google/gemini-2.5-pro
87944c51-df0c-4d8c-9c51-4a58a50ba952,"Berdasarkan sumber resmi yang tersedia, berikut adalah informasi mengenai mekanisme pendaftaran SPMB Jalur Mandiri Reguler SMA di Poltekkes Kemenkes Yogyakarta.

Informasi mengenai mekanisme pendaftaran secara rinci dan biaya pendaftaran untuk jalur ini tidak tersedia dalam dokumen yang kami muat saat ini.

Namun, tersedia informasi mengenai tahapan selanjutnya setelah dinyatakan **LULUS UTAMA** pada seleksi tahap pertama, yaitu:

1.  **Registrasi dan Uji Kesehatan (Tahap II)**: Peserta yang dinyatakan **LULUS UTAMA** wajib mengikuti seleksi Tahap II, yaitu uji kesehatan.
    *   **Registrasi Sistem**: Melakukan registrasi di sistem pendaftaran SPMB melalui laman `https://spmb.poltekkesjogja.ac.id` pada tanggal **23-24 Juni 2026**. Proses ini meliputi pengisian data, pengunggahan dokumen (scan pas foto background putih, KTP, Ijazah/SKL), dan mendapatkan tagihan *Virtual Account* (VA) untuk uji kesehatan.
    *   **Pendaftaran Uji Kesehatan**: Khusus peserta yang berdomisili di Jawa, wajib mendaftar uji kesehatan pada **23-24 Juni 2026** paling lambat pukul **18.00 WIB** melalui tautan `https://bit.ly/PendaftaranUjiKesehatanPoltekkesKemenkesYogyakartaTahun2026`.
    *   **Biaya Uji Kesehatan**: Membayar biaya uji kesehatan sebesar **Rp 100.000,-** melalui *Virtual Account* (VA) yang didapatkan.
    *   **Pelaksanaan Uji Kesehatan**: Uji kesehatan dilaksanakan pada **25 Juni 2026** pukul **08.00 WIB** di Grha Bina Husada Poltekkes Kemenkes Yogyakarta, Jl. Gading Sari No 99, Banyuraden, Kecamatan Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta. Peserta harus menyerahkan bukti pembayaran asli.
    (Sumber: PENGUMUMAN HASIL SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) MANDIRI REGULER SMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027; Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)

2.  **Daftar Ulang (Setelah Lulus Uji Kesehatan)**: Peserta yang telah lulus semua tahapan seleksi wajib melakukan daftar ulang.
    *   **Pembayaran**: Membayar biaya daftar ulang sesuai program studi yang dipilih.
    *   **Kelengkapan Berkas**: Melengkapi dan mengunggah berkas mahasiswa baru melalui tautan `www.spmb.poltekkesjogja.ac.id`. Berkas yang diperlukan antara lain:
        *   Biodata
        *   Scan asli ijazah/surat keterangan lulus
        *   Scan asli surat pernyataan calon mahasiswa baru
        *   Scan asli KTP/KK
        *   Scan asli JKN (BPJS)
        *   Scan KITAS (bagi WNA)
        *   Bukti pembayaran daftar ulang (UKT, seragam, asrama)
        *   File foto berwarna terbaru ukuran 4x6 cm dengan latar belakang putih.
    (Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)

Untuk jadwal lengkap, mekanisme pendaftaran awal, dan biaya pendaftaran SPMB Jalur Mandiri Reguler SMA, informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.",answered,f,,google/gemini-2.5-pro
cad511c9-3126-40df-9892-c534e2ea448d,"Berdasarkan informasi resmi yang tersedia, berikut adalah rincian mengenai komponen dan durasi Tes Potensi Skolastik dan Literasi pada SPMB Jalur Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta Tahun Akademik 2026/2027:

**Durasi Ujian**
Alokasi total waktu pengerjaan soal adalah **90 menit**.

**Materi Ujian**
Materi ujian CBT berfokus pada kemampuan penalaran dan pemecahan masalah calon mahasiswa, yang terdiri dari Tes Potensi Skolastik dan Tes Literasi.

Berikut adalah komponen dan subkomponen dari tes tersebut:

| Komponen | Subkomponen | Jumlah Soal | Waktu |
| :--- | :--- | :--- | :--- |
| **Tes Potensi Skolastik** | a) Kemampuan Penalaran Umum (Penalaran Induktif, Penalaran Deduktif, Penalaran Kuantitatif)<br>b) Pengetahuan dan Pemahaman Umum<br>c) Kemampuan Memahami Bacaan<br>d) Pengetahuan Kuantitatif | 70 butir | 90 menit |
| **Tes Literasi** | a) Literasi dalam Bahasa Indonesia<br>b) Literasi dalam Bahasa Inggris<br>c) Penalaran Matematika | | |

**Sistem Penilaian**
Penilaian hasil ujian didasarkan pada nilai mentah skolastik dan literasi dengan ketentuan sebagai berikut:
*   Benar: +1
*   Salah: 0
*   Kosong: 0

(Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027, Bagian F)",answered,f,,google/gemini-2.5-pro
5d5b146e-eff4-4f41-a59c-50d727faf3e6,"Berdasarkan pengumuman hasil seleksi, calon mahasiswa baru yang diterima melalui jalur SPMB Mandiri Reguler SMA diwajibkan untuk melakukan daftar ulang secara online.

Berikut adalah rincian mengenai berkas yang perlu disiapkan dan diunggah selama proses daftar ulang:

1.  **Melakukan Pembayaran**: Calon mahasiswa baru harus terlebih dahulu melakukan pembayaran biaya yang telah ditentukan, yang meliputi:
    *   Uang Kuliah Tunggal (UKT)
    *   Seragam
    *   Asrama (wajib selama 1 tahun/2 semester untuk mahasiswa baru tingkat I, kecuali prodi DIII Rekam Medis dan Informasi Kesehatan)
    Pembayaran dilakukan pada tanggal **1 - 4 Juli 2026** menggunakan kode Virtual Account (VA) Bank BNI yang dapat dilihat di akun pendaftaran SPMB. (Sumber: Hasil Seleksi Tahap III Akhir SPMB Mandiri Reguler SMA 2026)

2.  **Mengunggah Bukti Bayar**: Setelah pembayaran berhasil, calon mahasiswa wajib mengunggah bukti bayar tersebut. Berkas yang diunggah adalah:
    *   **Bukti bayar UKT**
    *   **Bukti bayar Seragam**
    *   **Bukti bayar Asrama**
    Proses unggah ini dilakukan bersamaan dengan pengisian data ukuran Jas Almamater dan Jas Laboratorium pada tautan `https://s.id/Form_UKURAN_JAS_dan_KTM_Polkesyo_2026` paling lambat tanggal **4 Juli 2026**. (Sumber: Hasil Seleksi Tahap III Akhir SPMB Mandiri Reguler SMA 2026)

3.  **Registrasi Mahasiswa Baru Online**: Setelah membayar, calon mahasiswa harus melakukan registrasi online pada tanggal **1 – 4 Juli 2026** di laman `https://spmb.poltekkesjogja.ac.id/` dengan memilih tab ""Registrasi Mahasiswa Baru"". Pada tahap ini, Anda akan diminta untuk **mengunggah berkas registrasi**. (Sumber: Hasil Seleksi Tahap III Akhir SPMB Mandiri Reguler SMA 2026, Bagian A. SYARAT DAN TATA CARA DAFTAR ULANG)

Harap dicatat bahwa calon mahasiswa yang tidak melakukan daftar ulang sesuai dengan ketentuan dan waktu yang telah ditentukan akan dinyatakan **GUGUR**. (Sumber: Hasil Seleksi Tahap III Akhir SPMB Mandiri Reguler SMA 2026)",answered,f,,google/gemini-2.5-pro
fdd67736-40e9-48bd-80f7-38190b28b56b,"Berdasarkan informasi resmi, semua biaya yang telah dikeluarkan untuk pendaftaran Seleksi Penerimaan Mahasiswa Baru (SPMB) Mandiri Reguler SMA tidak dapat ditarik kembali.

Hal ini tercantum dalam surat pernyataan yang harus dibuat oleh pendaftar, yang menyatakan:
""Semua biaya yang telah dikeluarkan tidak dapat ditarik kembali""

(Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)",answered,f,,google/gemini-2.5-pro
3b13232c-97ca-4c20-a1f6-6dbe8fa9444b,"Berdasarkan informasi resmi yang tersedia, program studi yang dibuka pada penerimaan mahasiswa baru melalui Jalur Mandiri Program RPL (Rekognisi Pembelajaran Lampau) Sarjana Terapan di Poltekkes Kemenkes Yogyakarta untuk periode Ganjil Tahun Akademik 2026/2027 adalah sebagai berikut:

*   Program Studi Teknologi Laboratorium Medis Program Sarjana Terapan
*   Program Studi Gizi dan Dietetika Program Sarjana Terapan
*   Program Studi Kebidanan Program Sarjana Terapan
*   Program Studi Terapi Gigi Program Sarjana Terapan
*   Program Studi Sanitasi Lingkungan Program Sarjana Terapan

(Sumber: PEDOMAN SPMB JALUR MANDIRI STR RPL 2026, BAB II MEKANISME PENDAFTARAN, Bagian A)",answered,f,,google/gemini-2.5-pro
14951194-8ff3-4262-b98c-0a75f434dc57,"Berdasarkan pedoman resmi, berikut adalah proses penentuan kelulusan untuk Tahap III dan Tahap IV pada Seleksi Penerimaan Mahasiswa Baru (SPMB) Jalur Mandiri Program Rekognisi Pembelajaran Lampau (RPL):

*   **Tahap III:** Kelulusan pada tahap ini didasarkan pada hasil konversi nilai dan *assessment* (penilaian) berdasarkan kriteria penilaian yang telah ditetapkan.
*   **Tahap IV:** Kelulusan pada tahap ini didasarkan pada hasil tes kesehatan yang dilakukan oleh tim yang ditunjuk oleh Poltekkes Kemenkes Yogyakarta. Tes ini meliputi:
    *   Sehat fisik
    *   Psikologi
    *   Tidak menggunakan narkoba
    *   Tidak hamil bagi perempuan

Biaya untuk uji kesehatan ini adalah sebesar **Rp 600.000,-**.

Penetapan kelulusan akhir akan diumumkan setelah peserta dinyatakan lulus semua tahap seleksi.

(Sumber: PEDOMAN SPMB JALUR MANDIRI STR RPL 2026, Bagian H. Penentuan Kelulusan)",answered,f,,google/gemini-2.5-pro
d25ef015-ff8f-4b26-8401-3d7b4841f22a,"Berdasarkan informasi resmi yang tersedia, semua biaya daftar ulang yang telah dibayarkan untuk SPMB Jalur Mandiri Program RPL (Rekognisi Pembelajaran Lampau) tidak dapat diambil kembali dengan alasan apapun.

Prosedur pengunduran diri bagi calon mahasiswa baru yang telah melakukan daftar ulang adalah sebagai berikut:
1.  Wajib melapor kepada Panitia SPMB Poltekkes Kemenkes Yogyakarta Tahun Akademik 2026/2027.
2.  Membuat **Surat Pernyataan Pengunduran Diri** yang dibubuhi materai Rp 10.000,-.

(Sumber: HASIL SELEKSI TAHAP IV SPMB MANDIRI PRODI SARJANA TERAPAN (RPL) GELOMBANG 2 POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027, Bagian C. PENGUNDURAN DIRI; 3306 PENGUMUMAN HASIL SELEKSI TAHAP IV SPMB MANDIRI PROGRAM STUDI KEBIDANAN PROGRAM SARJANA TERAPAN RPL POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026-2027, Bagian C. PENGUNDURAN DIRI)",answered,f,,google/gemini-2.5-pro
81ecb620-ea61-4b20-b2a1-d39a62cac573,"Berdasarkan pedoman resmi, Seleksi Penerimaan Mahasiswa Baru (SPMB) Prestasi berdasarkan Prestasi Minat dan Bakat di Poltekkes Kemenkes Yogyakarta dilaksanakan melalui tiga tahapan. Peserta dinyatakan diterima sebagai calon mahasiswa baru jika lulus ketiga tahapan tersebut.

Berikut adalah rincian tahapannya:
1.  **Tahap I**: Seleksi berdasarkan kelengkapan berkas administrasi sesuai persyaratan.
2.  **Tahap II**: Seleksi berdasarkan nilai kumulatif atau prestasi.
3.  **Tahap III**: Seleksi pemeriksaan kesehatan (bagi yang lulus seleksi Tahap I dan II) dan Wawancara.

(Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)",answered,f,,google/gemini-2.5-pro
fc030f83-5484-41e0-91af-0694c6dafa28,"Berdasarkan pedoman resmi, berikut adalah persyaratan nilai rapor dan tinggi badan untuk Seleksi Penerimaan Mahasiswa Baru (SPMB) Jalur Prestasi pada Jurusan Kebidanan dan Keperawatan di Poltekkes Kemenkes Yogyakarta:

*   **Nilai Rapor**: Calon pendaftar harus memiliki nilai rapor minimal 70 untuk semua mata pelajaran dari semester I hingga V. (Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)
*   **Tinggi Badan**:
    *   Laki-laki: minimal 155 cm.
    *   Perempuan: minimal 150 cm.
    (Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)

Selain itu, perlu diperhatikan bahwa ada persyaratan lain yang harus dipenuhi, seperti sehat jasmani dan rohani, tidak buta warna, dan bagi pendaftar perempuan tidak sedang dalam kondisi hamil. (Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)",answered,f,,google/gemini-2.5-pro
b83f09fa-f5e6-4846-ae28-ee60d4b5370d,"Berdasarkan pedoman resmi, jumlah maksimal prestasi yang dapat dicantumkan dalam portofolio SPMB Jalur Prestasi adalah sebagai berikut:

*   Pada bagian **Ringkasan Prestasi Utama**, pendaftar dapat mencantumkan maksimal **5 prestasi terbaik**. (Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027, Halaman 38)
*   Secara umum, pendaftar SPMB Prestasi dapat mencantumkan prestasi di bidang lain (minimal tingkat kabupaten/kota) dengan jumlah maksimal **8 prestasi terbaik** yang dimiliki. (Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027, Halaman 15)",answered,f,,google/gemini-2.5-pro
4479cd95-fcef-44d9-9597-bbe72a1cf183,"Berdasarkan sumber resmi yang tersedia, penilaian SPMB Prestasi didasarkan pada minat dan prestasi berdasarkan portofolio/sertifikat yang diunggah oleh peserta saat mendaftar.

Untuk kategori **Minat Bakat** (non-akademik), komponen dan bobot penilaiannya adalah sebagai berikut:

| No | Item Penilaian | Bobot | Skala Penilaian |
| :--- | :--- | :--- | :--- |
| 1 | Nilai rata-rata pengetahuan semesteran pada rapor semester 1 - 5 | 30 | 0 - 100 |
| 2 | Akreditasi Sekolah | 5 | A = 100, B = 50, C = 25 |
| 3 | Kriteria Daerah Asal (3T/DTPK) | 5 | 3T (DTPK) = 100, Non DTPK = 50 |
| 4 | Prestasi Non Akademik | 60 | |

Prestasi non-akademik yang dinilai adalah prestasi di bidang Bahasa Inggris/lainnya, olahraga dan seni, keagamaan, pramuka, dan paskibraka, dengan rincian penilaian sebagai berikut:
*   **Internasional**: 100
*   **Nasional**: 80
*   **Regional**: 60
*   **Provinsi**: 40
*   **Kabupaten/Kota**: 20

Selain itu, terdapat penilaian khusus untuk **Prestasi Hafidz / Hafidzah**:
*   **30 juz**: 100
*   **20 juz**: 80
*   **15 juz**: 60
*   **10 juz**: 40
*   **5 juz**: 20

Nilai akhir dihitung menggunakan rumus: `((Nilai (1) x Bobot (1)) + (Nilai (2) x Bobot (2)) + (Nilai (3) x Bobot (3)) + (Nilai (4) x Bobot (4)))`.

(Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)",answered,f,,google/gemini-2.5-pro
cdf9dc0b-3d06-4106-bded-e31093bc2d02,"Berdasarkan sumber resmi yang tersedia, berikut adalah jadwal dan tahapan penting untuk Seleksi Penerimaan Mahasiswa Baru (SPMB) Jalur Mandiri Program Studi Profesi Tahun Akademik 2026/2027 di Poltekkes Kemenkes Yogyakarta:

**Jadwal Pelaksanaan (Program Reguler Non RPL)**

Jadwal kegiatan dibagi menjadi dua gelombang sebagai berikut:

| No | Kegiatan | Gelombang 1 | Gelombang 2 |
| :--- | :--- | :--- | :--- |
| 1. | **Pendaftaran** | 9 Februari 2026 s/d 15 Maret 2026 | 30 Maret 2026 s/d 30 April 2026 |
| 2. | **Melengkapi Berkas** | 9 Februari 2026 s/d 15 Maret 2026 | 30 Maret 2026 s/d 30 April 2026 |
| 3. | **Verifikasi Berkas** | 10 Februari 2025 s/d 27 Maret 2026 | 1 s/d 30 April 2026 |
| 4. | **Ujian CBT** | 31 Maret 2026, pukul 13.00 WIB | 5 Mei 2026, pukul 13.00 WIB |
| 5. | **Pengumuman hasil CBT** | 2 April 2026 | 7 Mei 2026 |
| 6. | **Uji Kesehatan + Psikotest** | 4 s/d 8 April 2026 | 8 s/d 11 Mei 2026 |
| 7. | **Unggah Hasil Uji Kesehatan** | 4 s/d 8 April 2026 | 8 s/d 11 Mei 2026 |
| 8. | **Pengumuman Hasil Uji Kesehatan** | 11 April 2026 | 13 Mei 2026 |
| 9. | **Daftar Ulang** | 13 s/d 16 April 2026 | 14 s/d 19 Mei 2026 |
| 10. | **Bridging** | 5 Mei 2025 | 5 Mei 2025 |
| 11. | **PKKMB** | 27 – 31 Juli 2026 | 27 – 31 Juli 2026 |
| 12. | **Perkuliahan** | 3 Agustus 2026 | 3 Agustus 2026 |

(Sumber: Pedoman SPMB Mandiri Profesi 2026)

**Tahapan Penting Lainnya**

*   **Biaya Pendaftaran**: Sebesar **Rp 500.000,-** (lima ratus ribu rupiah). (Sumber: Pedoman SPMB Mandiri Profesi 2026)
*   **Ujian CBT**: Dilaksanakan secara daring dengan materi keprofesian. (Sumber: Pedoman SPMB Mandiri Profesi 2026)
*   **Tes Kesehatan**: Dilakukan oleh tim Poltekkes Kemenkes Yogyakarta yang meliputi sehat fisik, bebas narkoba, dan tidak hamil bagi perempuan. Biaya uji kesehatan sebesar **Rp 600.000,-**. (Sumber: Pedoman SPMB Mandiri Profesi 2026)
*   **Daftar Ulang (Her-registrasi)**: Calon mahasiswa baru yang dinyatakan lulus wajib melakukan daftar ulang dengan membayar Uang Kuliah Tunggal (UKT) dan biaya seragam menggunakan *Virtual Account* (VA) Bank BNI. Setelah membayar, calon mahasiswa wajib melengkapi data ukuran jas dan mengunggah bukti bayar, serta melakukan registrasi mahasiswa baru secara daring di laman SPMB. (Sumber: Hasil Seleksi Tahap III SPMB Profesi 2026)",answered,f,,google/gemini-2.5-pro
5c5eb186-376a-477e-8610-3462f9a9747c,"Berdasarkan pedoman yang tersedia, persyaratan terkait kesehatan yang harus dipenuhi oleh calon mahasiswa baru jalur SPMB Mandiri Program Studi Profesi adalah sebagai berikut:

*   **Sehat jasmani dan rohani**, yang meliputi:
    *   Sehat fisik.
    *   Tidak buta warna.
    *   Kondisi fisik tidak ada yang mengganggu tugas sebagai tenaga kesehatan.
    *   Tidak hamil bagi pendaftar perempuan. Pemeriksaan untuk persyaratan ini akan dilakukan pada tahap uji kesehatan.
*   **Bersedia untuk tidak hamil** selama mengikuti pendidikan dan mematuhi ketentuan yang berlaku selama proses pendidikan di Poltekkes Kemenkes Yogyakarta.
*   Pendaftar perempuan wajib mengunggah **surat pernyataan bersedia tidak hamil** sebagai salah satu kelengkapan dokumen pendaftaran.

(Sumber: Pedoman SPMB Mandiri Profesi 2026)",answered,f,,google/gemini-2.5-pro
