trace_id,gate_number,gate_name,gate_status,risk_score,risk_level,action_taken,risk_flags,public_summary,admin_summary,latency_ms,created_at
6c0bc8db-5459-478a-ae33-ac7394932e41,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:45.334007+00
6c0bc8db-5459-478a-ae33-ac7394932e41,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4137. Sources used: 5.,0,2026-07-15 07:05:45.334007+00
6c0bc8db-5459-478a-ae33-ac7394932e41,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:45.334007+00
6c0ed75b-5a14-4ea5-a247-4447b53eec89,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-15 07:06:07.697834+00
73ed8e1b-aa4d-451d-9481-4a28c287abc0,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:06:03.342811+00
73ed8e1b-aa4d-451d-9481-4a28c287abc0,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,6,2026-07-15 07:06:03.342811+00
73ed8e1b-aa4d-451d-9481-4a28c287abc0,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:06:03.342811+00
73ed8e1b-aa4d-451d-9481-4a28c287abc0,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4483. Sources used: 5.,0,2026-07-15 07:06:03.342811+00
73ed8e1b-aa4d-451d-9481-4a28c287abc0,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:06:03.342811+00
8110924c-b01a-4858-af01-f657d5932f43,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:33.001884+00
8110924c-b01a-4858-af01-f657d5932f43,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-15 07:05:33.001884+00
8110924c-b01a-4858-af01-f657d5932f43,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",15,2026-07-15 07:05:33.001884+00
8110924c-b01a-4858-af01-f657d5932f43,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4235. Sources used: 5.,0,2026-07-15 07:05:33.001884+00
8110924c-b01a-4858-af01-f657d5932f43,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,3/3 klaim didukung sumber (confidence 100%).,1521,2026-07-15 07:05:33.001884+00
8146bebd-7522-422c-8000-54384fb2caad,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-15 07:06:03.453076+00
86c5160f-4825-4c07-be4c-f841e0be6379,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:41.691422+00
86c5160f-4825-4c07-be4c-f841e0be6379,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-15 07:05:41.691422+00
86c5160f-4825-4c07-be4c-f841e0be6379,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:41.691422+00
86c5160f-4825-4c07-be4c-f841e0be6379,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3893. Sources used: 5.,0,2026-07-15 07:05:41.691422+00
86c5160f-4825-4c07-be4c-f841e0be6379,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,3/3 klaim didukung sumber (confidence 100%).,1684,2026-07-15 07:05:41.691422+00
8b6e785c-8215-46b7-b6f6-62751694dce9,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-15 07:06:03.412124+00
8b8c7a58-5798-4881-8507-04796e1250b6,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:18.812327+00
8b8c7a58-5798-4881-8507-04796e1250b6,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-15 07:05:18.812327+00
8b8c7a58-5798-4881-8507-04796e1250b6,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",2,2026-07-15 07:05:18.812327+00
8b8c7a58-5798-4881-8507-04796e1250b6,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4459. Sources used: 5.,0,2026-07-15 07:05:18.812327+00
8b8c7a58-5798-4881-8507-04796e1250b6,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,5/5 klaim didukung sumber (confidence 100%).,2303,2026-07-15 07:05:18.812327+00
8bdc9cd6-b1c0-4f4a-8465-767dab78228c,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:50.870547+00
8bdc9cd6-b1c0-4f4a-8465-767dab78228c,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,6,2026-07-15 07:05:50.870547+00
8bdc9cd6-b1c0-4f4a-8465-767dab78228c,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",52,2026-07-15 07:05:50.870547+00
8bdc9cd6-b1c0-4f4a-8465-767dab78228c,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2957. Sources used: 5.,0,2026-07-15 07:05:50.870547+00
8bdc9cd6-b1c0-4f4a-8465-767dab78228c,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:50.870547+00
90ea2f45-55e7-4c83-9340-0d320698b6ec,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:56.221096+00
90ea2f45-55e7-4c83-9340-0d320698b6ec,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-15 07:05:56.221096+00
90ea2f45-55e7-4c83-9340-0d320698b6ec,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:56.221096+00
90ea2f45-55e7-4c83-9340-0d320698b6ec,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2872. Sources used: 5.,0,2026-07-15 07:05:56.221096+00
90ea2f45-55e7-4c83-9340-0d320698b6ec,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:56.221096+00
98507add-cba5-43d2-8aaf-81d9deddc024,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:12.595552+00
98507add-cba5-43d2-8aaf-81d9deddc024,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,14,2026-07-15 07:05:12.595552+00
98507add-cba5-43d2-8aaf-81d9deddc024,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",9,2026-07-15 07:05:12.595552+00
98507add-cba5-43d2-8aaf-81d9deddc024,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4052. Sources used: 5.,0,2026-07-15 07:05:12.595552+00
98507add-cba5-43d2-8aaf-81d9deddc024,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,5/5 klaim didukung sumber (confidence 100%).,2339,2026-07-15 07:05:12.595552+00
996192a0-2705-4b49-b2b6-67dc1c6f5248,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:19.584783+00
996192a0-2705-4b49-b2b6-67dc1c6f5248,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-15 07:05:19.584783+00
996192a0-2705-4b49-b2b6-67dc1c6f5248,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",13,2026-07-15 07:05:19.584783+00
996192a0-2705-4b49-b2b6-67dc1c6f5248,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4013. Sources used: 5.,0,2026-07-15 07:05:19.584783+00
996192a0-2705-4b49-b2b6-67dc1c6f5248,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:19.584783+00
aba6c1bb-90b0-4bab-813c-94aa3ca53288,1,Gate 1 - Input Intent Integrity Check,block,0.5,critical,Blocked request,"{""matched_signal_count"": 2}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 2 risk signals exceeding reject threshold,0,2026-07-15 07:06:03.433738+00
adbdc6a9-107f-4881-beab-7b3c7626c078,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:48.819678+00
adbdc6a9-107f-4881-beab-7b3c7626c078,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-15 07:05:48.819678+00
adbdc6a9-107f-4881-beab-7b3c7626c078,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:48.819678+00
adbdc6a9-107f-4881-beab-7b3c7626c078,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3808. Sources used: 5.,0,2026-07-15 07:05:48.819678+00
adbdc6a9-107f-4881-beab-7b3c7626c078,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:48.819678+00
bd303fbd-9c5b-4567-9de1-584b68ef0d5c,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:53.548346+00
bd303fbd-9c5b-4567-9de1-584b68ef0d5c,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-15 07:05:53.548346+00
bd303fbd-9c5b-4567-9de1-584b68ef0d5c,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:53.548346+00
bd303fbd-9c5b-4567-9de1-584b68ef0d5c,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3081. Sources used: 5.,0,2026-07-15 07:05:53.548346+00
bd303fbd-9c5b-4567-9de1-584b68ef0d5c,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:53.548346+00
c6ff8911-7004-4e1e-9800-d470f1078d53,1,Gate 1 - Input Intent Integrity Check,block,0.5,critical,Blocked request,"{""matched_signal_count"": 2}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 2 risk signals exceeding reject threshold,0,2026-07-15 07:06:03.370263+00
e00089ef-b2c6-40c1-b2b5-5110404492bc,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:06:07.854697+00
e00089ef-b2c6-40c1-b2b5-5110404492bc,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-15 07:06:07.854697+00
e00089ef-b2c6-40c1-b2b5-5110404492bc,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:06:07.854697+00
e00089ef-b2c6-40c1-b2b5-5110404492bc,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4263. Sources used: 5.,0,2026-07-15 07:06:07.854697+00
e00089ef-b2c6-40c1-b2b5-5110404492bc,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:06:07.854697+00
e3d3d322-1bed-4ef0-b7da-b67b4db55f89,1,Gate 1 - Input Intent Integrity Check,block,0.5,critical,Blocked request,"{""matched_signal_count"": 2}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 2 risk signals exceeding reject threshold,0,2026-07-15 07:06:07.740285+00
e5311df0-1739-4c8e-932a-974f9984739a,1,Gate 1 - Input Intent Integrity Check,block,0.5,critical,Blocked request,"{""matched_signal_count"": 2}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 2 risk signals exceeding reject threshold,0,2026-07-15 07:06:07.717585+00
e592130d-b4ae-4cac-8638-d7a5b9d800c1,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Blocked request (out-of-domain topic),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks; out-of-domain topic detected (1 topic category match),0,2026-07-15 07:05:58.846724+00
f0591103-b74b-4457-8c57-0cc97973f697,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-15 07:06:07.675106+00
f3acc4e3-928f-418a-8ada-4d8f2891e2fe,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:25.401042+00
f3acc4e3-928f-418a-8ada-4d8f2891e2fe,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-15 07:05:25.401042+00
f3acc4e3-928f-418a-8ada-4d8f2891e2fe,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:25.401042+00
f3acc4e3-928f-418a-8ada-4d8f2891e2fe,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3623. Sources used: 5.,0,2026-07-15 07:05:25.401042+00
f3acc4e3-928f-418a-8ada-4d8f2891e2fe,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:25.401042+00
f46cbc2b-1f69-4397-8af9-4cee1d69f85a,1,Gate 1 - Input Intent Integrity Check,block,0.25,critical,Blocked request,"{""matched_signal_count"": 1}",Permintaan Anda tidak dapat diproses karena terindikasi melanggar kebijakan.,Input contains 1 risk signals exceeding reject threshold,0,2026-07-15 07:06:03.391089+00
fbe4bdaf-51c4-4a22-8fb8-9019c8fa4f7f,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Blocked request (out-of-domain topic),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks; out-of-domain topic detected (1 topic category match),0,2026-07-15 07:06:02.325377+00
