trace_id,gate_number,gate_name,gate_status,risk_score,risk_level,action_taken,risk_flags,public_summary,admin_summary,latency_ms,created_at
36d2e1ab-329a-4fa7-8ce4-3e6207c62610,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:19:32.131919+00
36d2e1ab-329a-4fa7-8ce4-3e6207c62610,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for ablation — naive prompt built (ablation_disable_acif),null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1234. Sources used: 5.,0,2026-07-14 06:19:32.131919+00
36d2e1ab-329a-4fa7-8ce4-3e6207c62610,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — ablation_disable_acif run (evaluation_mode only).,0,2026-07-14 06:19:32.131919+00
36d71c7a-78a9-413b-84b4-eefb95a7059c,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for ablation (ablation_disable_acif),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — ablation_disable_acif run (evaluation_mode only),0,2026-07-14 06:20:26.434697+00
36d71c7a-78a9-413b-84b4-eefb95a7059c,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-14 06:20:26.434697+00
36d71c7a-78a9-413b-84b4-eefb95a7059c,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:20:26.434697+00
36d71c7a-78a9-413b-84b4-eefb95a7059c,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for ablation — naive prompt built (ablation_disable_acif),null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1230. Sources used: 5.,0,2026-07-14 06:20:26.434697+00
36d71c7a-78a9-413b-84b4-eefb95a7059c,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — ablation_disable_acif run (evaluation_mode only).,0,2026-07-14 06:20:26.434697+00
378462d3-da9e-4b45-a12e-98b498464b2a,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for ablation (ablation_disable_acif),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — ablation_disable_acif run (evaluation_mode only),0,2026-07-14 06:20:12.8229+00
378462d3-da9e-4b45-a12e-98b498464b2a,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-14 06:20:12.8229+00
378462d3-da9e-4b45-a12e-98b498464b2a,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:20:12.8229+00
378462d3-da9e-4b45-a12e-98b498464b2a,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for ablation — naive prompt built (ablation_disable_acif),null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1033. Sources used: 5.,0,2026-07-14 06:20:12.8229+00
378462d3-da9e-4b45-a12e-98b498464b2a,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — ablation_disable_acif run (evaluation_mode only).,0,2026-07-14 06:20:12.8229+00
38490450-d83f-4474-81c5-ab65aae3aa33,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for ablation (ablation_disable_acif),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — ablation_disable_acif run (evaluation_mode only),0,2026-07-14 06:19:14.72054+00
38490450-d83f-4474-81c5-ab65aae3aa33,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-14 06:19:14.72054+00
38490450-d83f-4474-81c5-ab65aae3aa33,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:19:14.72054+00
38490450-d83f-4474-81c5-ab65aae3aa33,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for ablation — naive prompt built (ablation_disable_acif),null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 941. Sources used: 5.,0,2026-07-14 06:19:14.72054+00
38490450-d83f-4474-81c5-ab65aae3aa33,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — ablation_disable_acif run (evaluation_mode only).,0,2026-07-14 06:19:14.72054+00
39c60c21-74ac-40fc-b26c-b1762c0f0400,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 06:17:31.426756+00
39c60c21-74ac-40fc-b26c-b1762c0f0400,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,7,2026-07-14 06:17:31.426756+00
39c60c21-74ac-40fc-b26c-b1762c0f0400,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",19,2026-07-14 06:17:31.426756+00
39c60c21-74ac-40fc-b26c-b1762c0f0400,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2884. Sources used: 5.,0,2026-07-14 06:17:31.426756+00
39c60c21-74ac-40fc-b26c-b1762c0f0400,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-14 06:17:31.426756+00
41897d2a-b442-4095-8f80-e295835cd12d,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for ablation (ablation_disable_acif),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — ablation_disable_acif run (evaluation_mode only),0,2026-07-14 06:19:55.152399+00
41897d2a-b442-4095-8f80-e295835cd12d,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-14 06:19:55.152399+00
41897d2a-b442-4095-8f80-e295835cd12d,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:19:55.152399+00
41897d2a-b442-4095-8f80-e295835cd12d,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for ablation — naive prompt built (ablation_disable_acif),null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1025. Sources used: 5.,0,2026-07-14 06:19:55.152399+00
41897d2a-b442-4095-8f80-e295835cd12d,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — ablation_disable_acif run (evaluation_mode only).,0,2026-07-14 06:19:55.152399+00
4392ffef-f83c-45d0-ad64-a547b674f020,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for ablation (ablation_disable_acif),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — ablation_disable_acif run (evaluation_mode only),0,2026-07-14 06:19:46.149434+00
4392ffef-f83c-45d0-ad64-a547b674f020,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-14 06:19:46.149434+00
4392ffef-f83c-45d0-ad64-a547b674f020,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:19:46.149434+00
4392ffef-f83c-45d0-ad64-a547b674f020,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for ablation — naive prompt built (ablation_disable_acif),null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1187. Sources used: 5.,0,2026-07-14 06:19:46.149434+00
4392ffef-f83c-45d0-ad64-a547b674f020,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — ablation_disable_acif run (evaluation_mode only).,0,2026-07-14 06:19:46.149434+00
48c43b44-ccbf-4ddf-b892-f6858ea63559,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 06:18:10.468238+00
48c43b44-ccbf-4ddf-b892-f6858ea63559,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,6,2026-07-14 06:18:10.468238+00
48c43b44-ccbf-4ddf-b892-f6858ea63559,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:18:10.468238+00
48c43b44-ccbf-4ddf-b892-f6858ea63559,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3081. Sources used: 5.,0,2026-07-14 06:18:10.468238+00
48c43b44-ccbf-4ddf-b892-f6858ea63559,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-14 06:18:10.468238+00
4e2a0c75-b2f1-4655-9f5c-8ce80ac07f8a,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for ablation (ablation_disable_acif),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — ablation_disable_acif run (evaluation_mode only),0,2026-07-14 06:20:34.131695+00
4e2a0c75-b2f1-4655-9f5c-8ce80ac07f8a,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-14 06:20:34.131695+00
4e2a0c75-b2f1-4655-9f5c-8ce80ac07f8a,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:20:34.131695+00
4e2a0c75-b2f1-4655-9f5c-8ce80ac07f8a,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for ablation — naive prompt built (ablation_disable_acif),null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1060. Sources used: 5.,0,2026-07-14 06:20:34.131695+00
4e2a0c75-b2f1-4655-9f5c-8ce80ac07f8a,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — ablation_disable_acif run (evaluation_mode only).,0,2026-07-14 06:20:34.131695+00
4e480e17-4562-4d76-bf8f-ef70d993226f,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for ablation (ablation_disable_acif),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — ablation_disable_acif run (evaluation_mode only),0,2026-07-14 06:19:38.688856+00
4e480e17-4562-4d76-bf8f-ef70d993226f,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-14 06:19:38.688856+00
4e480e17-4562-4d76-bf8f-ef70d993226f,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:19:38.688856+00
4e480e17-4562-4d76-bf8f-ef70d993226f,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for ablation — naive prompt built (ablation_disable_acif),null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1023. Sources used: 5.,0,2026-07-14 06:19:38.688856+00
4e480e17-4562-4d76-bf8f-ef70d993226f,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — ablation_disable_acif run (evaluation_mode only).,0,2026-07-14 06:19:38.688856+00
4ec94cc9-ada8-49af-a58d-60ab3bc3dce5,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 06:18:19.479371+00
4ec94cc9-ada8-49af-a58d-60ab3bc3dce5,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,6,2026-07-14 06:18:19.479371+00
4ec94cc9-ada8-49af-a58d-60ab3bc3dce5,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",6,2026-07-14 06:18:19.479371+00
4ec94cc9-ada8-49af-a58d-60ab3bc3dce5,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4474. Sources used: 5.,0,2026-07-14 06:18:19.479371+00
4ec94cc9-ada8-49af-a58d-60ab3bc3dce5,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-14 06:18:19.479371+00
51627f7e-df88-491c-8bbd-f2632b319498,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Blocked request (out-of-domain topic),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks; out-of-domain topic detected (1 topic category match),0,2026-07-14 06:18:19.503682+00
5571abe7-e272-4a9c-a061-030c74382556,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 06:18:01.009776+00
5571abe7-e272-4a9c-a061-030c74382556,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-14 06:18:01.009776+00
5571abe7-e272-4a9c-a061-030c74382556,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:18:01.009776+00
5571abe7-e272-4a9c-a061-030c74382556,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3893. Sources used: 5.,0,2026-07-14 06:18:01.009776+00
5571abe7-e272-4a9c-a061-030c74382556,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,4/4 klaim didukung sumber (confidence 100%).,2469,2026-07-14 06:18:01.009776+00
56ec1c14-57f7-4cb8-b5e3-7330ba808dcc,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 06:18:03.90262+00
56ec1c14-57f7-4cb8-b5e3-7330ba808dcc,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-14 06:18:03.90262+00
56ec1c14-57f7-4cb8-b5e3-7330ba808dcc,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:18:03.90262+00
56ec1c14-57f7-4cb8-b5e3-7330ba808dcc,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4137. Sources used: 5.,0,2026-07-14 06:18:03.90262+00
56ec1c14-57f7-4cb8-b5e3-7330ba808dcc,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-14 06:18:03.90262+00
572348c5-6559-47ee-8197-907f66721555,1,Gate 1 - Input Intent Integrity Check,bypassed,0,low,Bypassed for ablation (ablation_disable_acif),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Gate 1 bypassed — ablation_disable_acif run (evaluation_mode only),0,2026-07-14 06:19:41.143447+00
572348c5-6559-47ee-8197-907f66721555,2,Gate 2 - Retrieval Context Integrity Scoring,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,0,2026-07-14 06:19:41.143447+00
572348c5-6559-47ee-8197-907f66721555,3,Gate 3 - Graph-Document Consistency Check,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:19:41.143447+00
572348c5-6559-47ee-8197-907f66721555,4,Gate 4 - Prompt Boundary Construction,bypassed,,low,Bypassed for ablation — naive prompt built (ablation_disable_acif),null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1089. Sources used: 5.,0,2026-07-14 06:19:41.143447+00
572348c5-6559-47ee-8197-907f66721555,5,Gate 5 - Output Claim Verification,bypassed,,low,Bypassed for ablation (ablation_disable_acif),null,Jawaban tidak diverifikasi (mode ablasi tanpa ACIF).,Gate 5 bypassed — ablation_disable_acif run (evaluation_mode only).,0,2026-07-14 06:19:41.143447+00
59ec838d-bf15-43e0-8a6e-e988f721d741,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 06:18:15.048049+00
59ec838d-bf15-43e0-8a6e-e988f721d741,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-14 06:18:15.048049+00
59ec838d-bf15-43e0-8a6e-e988f721d741,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:18:15.048049+00
59ec838d-bf15-43e0-8a6e-e988f721d741,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3918. Sources used: 5.,0,2026-07-14 06:18:15.048049+00
59ec838d-bf15-43e0-8a6e-e988f721d741,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-14 06:18:15.048049+00
5acb4733-2948-4b1f-9934-3d76ff2341ec,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 06:18:07.903547+00
5acb4733-2948-4b1f-9934-3d76ff2341ec,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,7,2026-07-14 06:18:07.903547+00
5acb4733-2948-4b1f-9934-3d76ff2341ec,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 06:18:07.903547+00
5acb4733-2948-4b1f-9934-3d76ff2341ec,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3174. Sources used: 5.,0,2026-07-14 06:18:07.903547+00
5acb4733-2948-4b1f-9934-3d76ff2341ec,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-14 06:18:07.903547+00
5cc5947e-bab8-49fe-85c6-bca466f6fbf2,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 06:17:36.806552+00
5cc5947e-bab8-49fe-85c6-bca466f6fbf2,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,6,2026-07-14 06:17:36.806552+00
5cc5947e-bab8-49fe-85c6-bca466f6fbf2,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",15,2026-07-14 06:17:36.806552+00
5cc5947e-bab8-49fe-85c6-bca466f6fbf2,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4013. Sources used: 5.,0,2026-07-14 06:17:36.806552+00
