id,trace_id,chunk_id,document_id,document_version_id,document_title,page_number,chunk_type,retrieval_source,retrieval_rank,retrieval_score,selected_for_context,rejected_reason,metadata_json,created_at
872d6964-c967-4d79-8bf9-07a31d5e2946,d1381995-7791-4e61-b0ad-ff9ed565bbc4,,,,Persyaratan: KTP,,graph,graph,1,,t,,"{""entity_type"": ""Persyaratan"", ""entity_name"": ""KTP"", ""relation"": null, ""related_to"": null}",2026-07-24 14:48:56.349001+00
702b1e02-ccbe-415d-80d4-f1a03761bba0,d1381995-7791-4e61-b0ad-ff9ed565bbc4,f1f22d31-3dcf-4e42-98b0-ef6f019a848b,04a2aa5a-6c70-4a2e-91df-86e39b804409,,Pedoman SPMB Mandiri Profesi 2026,,text,vector,1,0.72902888,t,,"{""status"": ""approved"", ""chunk_index"": 17, ""document_title"": ""Pedoman SPMB Mandiri Profesi 2026"", ""document_type"": ""Pedoman"", ""chunk_id"": ""f1f22d31-3dcf-4e42-98b0-ef6f019a848b"", ""section"": ""E. Jadwal Pelaksanaan Jalur Mandiri Pendidikan Profesi"", ""page"": -1, ""token_count"": 499, ""document_id"": ""04a2aa5a-6c70-4a2e-91df-86e39b804409"", ""content"": ""Dokumen ini menjelaskan mekanisme pendaftaran Seleksi Penerimaan Mahasiswa Baru (SPMB) Mandiri Politeknik Kesehatan Kemenkes Yogyakarta Tahun Akademik 2026/2027 untuk Program Studi Profesi. Program studi yang dibuka pada periode ganjil adalah Profesi Bidan dan Profesi Ners. Persyaratan umum meliputi latar belakang pendidikan (DIV Kebidanan/Sarjana Terapan Kebidanan untuk Profesi Bidan, serta DIV Keperawatan/Sarjana Terapan Keperawatan/S1 Keperawatan untuk Profesi Ners), sehat jasmani dan rohani, bersedia tidak hamil selama pendidikan, dan telah menyelesaikan pendidikan Diploma Empat/Sarjana Terapan yang sejalur. Pendaftar wajib mengunggah ijazah terakhir, transkrip nilai, atau surat keterangan lulus, serta *screenshot* riwayat kuliah dari laman https://pddikti.kemdiktisaintek.go.id/ atau Surat Klarifikasi Lulusan. Pendaftaran dilakukan secara daring melalui http://spmb.poltekkesjogja.ac.id dengan biaya pendaftaran sebesar Rp 500.000,-. Kelengkapan dokumen pendaftaran yang diunggah meliputi scan asli ijazah, transkrip nilai, piagam akreditasi, surat klarifikasi lulusan, surat pernyataan sanggup menanggung biaya, surat persetujuan mengikuti pendidikan (bagi yang sudah bekerja atau menikah), surat bersedia tidak hamil (khusus pendaftar perempuan), surat keterangan tugas belajar, piagam pelatihan (jika ada), foto berwarna terbaru ukuran 4x6 cm, dan KTP/Kartu Keluarga.""}",2026-07-24 14:48:56.349001+00
77acc8f4-f618-4613-9df9-9b6d54c25cde,d1381995-7791-4e61-b0ad-ff9ed565bbc4,e005712b-e665-46b7-805e-23d31e3bffe4,1e05c30d-3972-42eb-9db4-f3e5d345edc0,,Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027,,text,vector,2,0.63104242,t,,"{""document_type"": ""Pedoman"", ""status"": ""approved"", ""chunk_index"": 20, ""document_title"": ""Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027"", ""page"": -1, ""document_id"": ""1e05c30d-3972-42eb-9db4-f3e5d345edc0"", ""section"": ""E. Jadwal Pelaksanaan SPMB Mandiri"", ""chunk_id"": ""e005712b-e665-46b7-805e-23d31e3bffe4"", ""token_count"": 500, ""content"": ""Dokumen ini menjelaskan program studi yang tersedia, persyaratan Kelas Internasional, mekanisme pendaftaran, kelengkapan berkas, jadwal pelaksanaan SPMB Mandiri, dan pelaksanaan CBT SPMB Mandiri di Poltekkes Kemenkes Yogyakarta. Program studi yang disebutkan meliputi berbagai SMK, D-III, dan Sarjana Terapan di bidang kesehatan dan teknik. Kelas Internasional mempersiapkan lulusan untuk bekerja di luar negeri dengan persyaratan seperti WNI/WNA, siswa kelas XII atau lulusan SMA/MA/SMK/Paket C tahun ajaran 2026/2027 atau sebelumnya, usia maksimal 25 Tahun pada 1 Juli 2026, sehat jasmani dan rohani, tinggi badan minimal perempuan 155 cm dan laki-laki 160 cm, serta lulus seleksi CBT, wawancara, dan tes TOEFL/ITP/Toefl Prediction. Pendaftaran dilakukan secara daring melalui www.spmb.poltekkesjogja.ac.id dengan biaya pendaftaran Rp 300.000 untuk WNI dan Rp 900.000 untuk WNA. Berkas yang perlu diunggah meliputi ijazah/SKL/surat keterangan aktif kelas XII Tahun Akademik 2025/2026, piagam akreditasi sekolah, surat pernyataan mentaati peraturan, foto 4x6 cm, dan KTP/Kartu Keluarga. Jadwal pendaftaran adalah 28 April 2026 s/d 10 Juni 2026, pelaksanaan CBT pada 17 s/d 19 Juni 2025 (jadwal tentatif), dan pengumuman kelulusan akhir pada 30 Juni 2026. Pelaksanaan CBT SPMB Mandiri meliputi pemeriksaan dokumen seperti Kartu Peserta Ujian dan KTP/SIM/Identitas lain.""}",2026-07-24 14:48:56.349001+00
a98eed84-e5ab-45cf-b063-3463606c8c27,d1381995-7791-4e61-b0ad-ff9ed565bbc4,,,,Persyaratan: surat,,graph,graph,2,,t,,"{""entity_type"": ""Persyaratan"", ""entity_name"": ""surat"", ""relation"": null, ""related_to"": null}",2026-07-24 14:48:56.349001+00
e3df8e8b-25cd-4e1f-ae16-833e3fd71e5f,d1381995-7791-4e61-b0ad-ff9ed565bbc4,,,,Persyaratan: ijazah,,graph,graph,3,,t,,"{""entity_type"": ""Persyaratan"", ""entity_name"": ""ijazah"", ""relation"": null, ""related_to"": null}",2026-07-24 14:48:56.349001+00
0113ac93-d121-40d2-9d4f-621a73240ed3,d1381995-7791-4e61-b0ad-ff9ed565bbc4,01bf4d85-ca40-455a-8bcd-21ec29149aa6,dc8b13d6-9955-44ea-b18e-73c2bede353c,,PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027,,text,vector,3,0.6422197199999999,t,,"{""chunk_index"": 23, ""document_title"": ""PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027"", ""token_count"": 393, ""chunk_id"": ""01bf4d85-ca40-455a-8bcd-21ec29149aa6"", ""document_id"": ""dc8b13d6-9955-44ea-b18e-73c2bede353c"", ""page"": -1, ""status"": ""approved"", ""document_type"": ""Pedoman"", ""section"": """", ""content"": ""Dokumen ini menjelaskan program studi DIII dan Sarjana Terapan, seperti DIII Gizi, DIII Kebidanan, Sarjana Terapan Teknologi Laboratorium Medis, dan Sarjana Terapan Gizi dan Dietetika, yang tersedia melalui SPMB Prestasi. SPMB Prestasi dibagi menjadi peminatan prestasi akademik dan minat bakat, masing-masing 50% dari kuota total. Persyaratan untuk SPMB Prestasi Kelas Reguler meliputi: Warga Negara Indonesia; siswa kelas XII SMA/MA atau SMK (jurusan kesehatan dan lainnya untuk minat bakat) pada tahun ajaran 2026/2027; nilai rapor minimal 70 untuk semua mata pelajaran (semester I-V); tinggi badan minimal 155 cm (laki-laki) dan 150 cm (perempuan) untuk Kebidanan dan Keperawatan, serta 145 cm untuk jurusan lain; sehat jasmani dan rohani (termasuk tidak buta warna dan tidak hamil bagi perempuan); surat rekomendasi dari Kepala Sekolah; lulus SMA/MA/SMK; akreditasi sekolah minimal B (C untuk DTPK/3T); dan melampirkan scan KTP/Kartu Keluarga.""}",2026-07-24 14:48:56.349001+00
a0c775b6-5cd4-4ffc-99d4-06f27b5c1f6b,d1381995-7791-4e61-b0ad-ff9ed565bbc4,cfa824e0-80ed-4b21-be67-0235cca3ac5f,04a2aa5a-6c70-4a2e-91df-86e39b804409,,Pedoman SPMB Mandiri Profesi 2026,,text,vector,4,0,t,,"{""chunk_id"": ""cfa824e0-80ed-4b21-be67-0235cca3ac5f"", ""document_id"": ""04a2aa5a-6c70-4a2e-91df-86e39b804409"", ""document_title"": ""Pedoman SPMB Mandiri Profesi 2026"", ""document_type"": ""Pedoman"", ""page"": -1, ""section"": """", ""chunk_index"": 4, ""status"": ""approved"", ""content"": ""Peraturan Menteri Keuangan Republik Indonesia Nomor 202/PMK.05/2022 tentang Pedoman Pengelolaan Badan Layanan Umum (Berita Negara Republik Indonesia Tahun 2020 Nomor 1046); 13. Peraturan Menteri Kesehatan Nomor 12 Tahun 2023 Tentang Perubahan Atas Peraturan Menteri Kesehatan Nomor 71 Tahun 2020 tentang Organisasi dan Tata Kerja Politeknik Kesehatan di Lingkungan Kementerian Kesehatan 14. Peraturan Menteri Pendidikan Tinggi, Sains dan Teknologi Republik Indonesia Nomor: 39 Tahun 2025 Tentang Penjaminan Mutu Pendidikan Tinggi -10- 15. Keputusan Menteri Pendidikan dan Kebudayaan RI Nomor 355/E/O/2012 tentang Alih Bina Penyelenggaraan Program Studi pada Politeknik Kesehatan Kementerian Kesehatan dari Kementerian Kesehatan kepada Kementerian Pendidikan dan Kebudayaan; 16. Keputusan Menteri Kesehatan Republik Indonesia Nomor: KP.03.03/F/2467/2022 tanggal 14 November 2022 tentang Pengangkatan Dalam Jabatan Direktur Politeknik Kesehatan Di Lingkungan Kementerian Kesehatan Republik Indonesia 17. DIPA Politeknik Kesehatan Kemenkes Yogyakarta Tahun Anggaran 2026 Nomor: SP DIPA- 024.12.2.632263/2025 tanggal 02 Desember 2025 -11- BAB II MEKANISME PENDAFTARAN A. Program Studi yang dibuka Jalur Mandiri Program Studi Profesi Program studi Profesi yang dibuka pada Seleksi Penerimaan Mahasiswa Baru (SPMB) Mandiri Poltekkes Kemenkes Yogyakarta Tahun Akademik 2026/2027 Jalur sebagai berikut: Periode Ganjil : No Prodi 1 Profesi Bidan 2 Profesi Ners B. Persyaratan SPMB Mandiri Program Studi Profesi 1. Persyaratan Umum a) Jenis latar belakang Pendidikan adalah sebagai berikut: No Program Studi yang Dituju Latar Belakang Pendidikan 1 Profesi Bidan DIV Kebidanan/Sarjana Terapan Kebidanan 2 Profesi Ners DIV Keperawatan/ Sarjana Terapan Keperawatan/S1 Keperawatan b) Sehat jasmani dan rohani meliputi sehat fisik, tidak buta warna dan kondisi fisik tidak ada yang mengganggu tugas sebagai tenaga kesehatan, serta tidak hamil bagi perempuan (pemeriksaan dilakukan pada tahap uji kesehatan)* c) Bersedia untuk tidak hamil selama mengikuti pendidikan dan mengikuti ketentuan yang berlaku selama proses pendidikan di Poltekkes Kemenkes Yogyakarta. d) Bagi Pendaftar Pendidikan Profesi telah menyelesaikan pendidikan Diploma Empat / Sarjana Terapan yang sejalur (in-line) dengan jalur pendidikan yang akan diikuti dengan mengunggah ijazah terakhir dan transkrip nilai semua jenjang diploma pada jenjang sebelumnya (DI, DIII, dan DIV), atau surat keterangan lulus (dibuktikan dengan telah berstatus lulus di PDDIKTI serta sudah tercantum nomor ijazah). e) Untuk pendaftar Pendidikan Profesi wajib unggah screen shoot riwayat kuliah D-IV / Sarjana Terapan dari laman https://pddikti.kemdiktisaintek.go.id/ atau menyerahkan Surat Klarifikasi Lulusan dari Perguruan Tinggi Asal f) Apabila perguruan tinggi asal sudah berubah nama/sudah tidak ada/tutup dapat meminta surat keterangan dari LLDIKTI setempat -12- C. Mekanisme Pendaftaran 1. Pendaftar hanya memilih peminatan untuk satu program studi berdasarkan dasar pendidikan in-line. 2. Pendaftaran dilakukan secara online (sesuai jadwal terlampir) melalui http://spmb.poltekkesjogja.ac.id 3. Biaya pendaftaran sebesar Rp. 500.000,- (lima ratus ribu rupiah). D. Kelengkapan Dokumen Pendaftaran Berkas persyaratan pendaftaran tersebut diunggah melalui www.spmb.poltekkesjogja.ac.id 1. Scan""}",2026-07-24 14:48:56.349001+00
a47960c6-8646-4fad-8e66-f1afefbce658,d1381995-7791-4e61-b0ad-ff9ed565bbc4,,,,Persyaratan: buta warna,,graph,graph,4,,t,,"{""entity_type"": ""Persyaratan"", ""entity_name"": ""buta warna"", ""relation"": null, ""related_to"": null}",2026-07-24 14:48:56.349001+00
b54c9167-9b8a-4b80-8a51-6f88940411ff,d1381995-7791-4e61-b0ad-ff9ed565bbc4,,,,Persyaratan: tinggi badan,,graph,graph,5,,t,,"{""entity_type"": ""Persyaratan"", ""entity_name"": ""tinggi badan"", ""relation"": null, ""related_to"": null}",2026-07-24 14:48:56.349001+00
bf92ec00-6d8f-4ead-ad9d-5cd18a8b0921,d1381995-7791-4e61-b0ad-ff9ed565bbc4,fdaedc99-b1ea-4e45-8138-379e4f0db6ec,a24235d6-b31f-4112-a8f5-bde31a3b5ccc,,PEDOMAN SPMB JALUR MANDIRI STR RPL 2026,,text,vector,5,0,t,,"{""chunk_id"": ""fdaedc99-b1ea-4e45-8138-379e4f0db6ec"", ""document_id"": ""a24235d6-b31f-4112-a8f5-bde31a3b5ccc"", ""document_title"": ""PEDOMAN SPMB JALUR MANDIRI STR RPL 2026"", ""document_type"": ""Pedoman"", ""page"": -1, ""section"": """", ""chunk_index"": 22, ""status"": ""approved"", ""content"": ""DIPA-024.12.2.632263/2025 tanggal 02 Desember 2025 -11- BAB II MEKANISME PENDAFTARAN A. Program Studi yang Dibuka Jalur Mandiri Program RPL Program Studi yang dibuka pada penerimaan mahasiswa baru Poltekkes Kemenkes Yogyakarta Tahun Akademik 2026/2027 sebagai berikut : Periode Ganjil : No Prodi 1. Program Studi Teknologi Laboratorium Medis Program Sarjana Terapan 2. Program Studi Gizi dan Dietetika Program Sarjana Terapan 3. Program Studi Kebidanan Program Sarjana Terapan 4. Program Studi Terapi Gigi Program Sarjana Terapan 5. Program Studi Sanitasi Lingkungan Program Sarjana Terapan B. Persyaratan SPMB Jalur Mandiri Program RPL Persyaratan calon mahasiswa Program RPL terdiri dari persyarataan umum dan khusus 1. Persyaratan Umum \na. Jenis latar belakang Pendidikan adalah sebagai berikut: \nProgram Studi yang Dituju \nLatar Belakang Pendidikan \n1) Program Studi Teknologi \nLaboratorium Medis Program \nSarjana Terapan \nDiploma III Analis Kesehatan/ Teknologi \nLaboratorium Medis \n2) Program Studi Gizi Dan \nDietetika Program Sarjana \nTerapan \nDiploma III Gizi \n3) Program Studi Kebidanan \nProgram Sarjana Terapan \nDiploma III Kebidanan \n4) Program Studi Terapi Gigi \nProgram Sarjana Terapan \nDiploma III Keperawatan Gigi/ Kesehatan \nGigi \n5) Program Studi Sanitasi \nLingkungan Program Sarjana \nTerapan \nDiploma III Kesehatan Lingkungan/ Sanitasi \n \nb. Sehat jasmani dan rohani meliputi sehat fisik, tidak buta warna dan kondisi fisik tidak \nada yang mengganggu tugas sebagai tenaga kesehatan, tidak hamil bagi \nperempuan, serta bebas narkoba, psikotropika dan zat adiktif (pemeriksaan \ndilakukan pada tahap uji Kesehatan)* \n \n-12- \n \nc. Bersedia untuk tidak hamil selama mengikuti pendidikan dan mengikuti ketentuan \nyang berlaku selama proses pendidikan di Poltekkes Kemenkes Yogyakarta. \nd. Portofolio yang diakui minimal setara 70% dari total sks \n(Kriteria penilaian ditentukan apabila ada kesamaan capaian pembelajaran sebesar \nminimal 75% dari setiap mata kuliah, jika kesamaan capaian pembelajaran 70 \u2013 74% \nakan diberikan penugasan, jika 65 \u2013 69% wajib mengikuti bridging. Menentukan \nmata kuliah yang di rekognisi maksimal 70% dari jumlah sks) \ne. Persyaratan calon peserta RPL \nPerolehan Kredit: memiliki pengalaman kerja (minimal 2 tahun) yang relevan \ndengan prodi yang dituju, memperoleh izin dari pembina kepegawaian bagi ASN atau \natasan langsung bagi non ASN. \nTransfer Kredit: belum memiliki pengalaman kerja dan telah menyelesaikan \npendidikan Diploma Tiga yang sejalur (in-line) dengan jalur pendidikan yang akan \ndiikuti.""}",2026-07-24 14:48:56.349001+00
ddcfa1f8-3559-490c-9648-78b30b8328a0,d1381995-7791-4e61-b0ad-ff9ed565bbc4,,,,SPMB Mandiri Profesi -MENGHARUSKAN-> KTP,,graph,graph,6,,f,graph_evidence_limit,"{""entity_type"": ""Persyaratan"", ""entity_name"": ""KTP"", ""relation"": ""MENGHARUSKAN"", ""related_to"": ""SPMB Mandiri Profesi""}",2026-07-24 14:48:56.349001+00
e2c3979b-9ef5-438a-a74d-32a9aa154caa,d1381995-7791-4e61-b0ad-ff9ed565bbc4,e55f455b-499c-4324-ab3b-6c3059e11e90,dc8b13d6-9955-44ea-b18e-73c2bede353c,,PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027,,text,vector,6,0,f,,"{""chunk_id"": ""e55f455b-499c-4324-ab3b-6c3059e11e90"", ""document_id"": ""dc8b13d6-9955-44ea-b18e-73c2bede353c"", ""document_title"": ""PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027"", ""document_type"": ""Pedoman"", ""page"": -1, ""section"": """", ""chunk_index"": 24, ""status"": ""approved"", ""content"": ""bagi perempuan untuk Jurusan Kebidanan dan Keperawatan, sedangkan Jurusan lainnya tinggi badan minimal 145 cm. -13- f. Sehat jasmani dan rohani meliputi sehat fisik, tidak buta warna dan kondisi fisik tidak ada yang mengganggu tugas sebagai tenaga kesehatan, serta tidak hamil bagi perempuan (pemeriksaan dilakukan pada tahap uji Kesehatan)* g. Surat rekomendasi dari Kepala Sekolah untuk mengikuti SPMB Prestasi Poltekkes Kemenkes Yogyakarta Tahun Akademik 2026/2027 h. Dinyatakan Lulus SMA/MA/SMK (bila sudah diterima), bila ternyata tidak Lulus SMA/MA/SMK maka dianggap GUGUR i. Akreditasi sekolah minimal B, khusus untuk daerah DTPK/3T akreditasi sekolah minimal C j. Melampirkan scan asli KTP/ Kartu Keluarga 2. \nPersyaratan Kelas Internasional \nKelas Internasional diselenggarakan oleh program studi di Poltekkes Kemenkes \nYogyakarta yang menyiapkan lulusan untuk didayagunakan ke Luar Negeri. Adapun \npenyelenggaraannya mengacu pada ketentuan yang berlaku dengan syarat calon \npeserta didik sebagai berikut: \na. \nWarga Negara Indonesia dan / atau Warga Negara Asing \nb. \nLulusan Pendidikan SMU/SMA/MA atau SMK Jurusan Keperawatan \nc. \nMaksimal tahun kelulusan 2026 \nd. \nBerbadan sehat, tidak buta warna, kondisi fisik tidak mengganggu tugas sebagai \ntenaga kesehatan (pemeriksaan dilakukan pada tahap uji Kesehatan) \ne. \nTinggi Badan minimal Perempuan 155 cm, laki-laki 160 cm \nf. \nLulus seleksi kelas reguler dan wawancara peminatan serta test tambahan TOEFL \ng. \nKhusus WNA menyertakan Police Record dari negara asal \n \n 3. \nPersyaratan Khusus \na. Prestasi Akademik \n1) Memiliki prestasi akademik memuaskan di sekolah \n2) Memiliki prestasi sebagai pemenang kompetisi ilmu pengetahuan (bidang \nakademik) \na. Olimpiade Sains (contoh Olimpiade Sains Nasional (OSN), Olimpiade \nPenelitian Siswa Indonesia (OPSI), Kompetisi Sains Madrasah (KSM), \nInternational Mathematical Olympiad (IMO), International Physics Olympiad \n(IPhO), dll) \n-14-""}",2026-07-24 14:48:56.349001+00
3d378e60-6db3-44ca-a566-c47f158f1b65,d1381995-7791-4e61-b0ad-ff9ed565bbc4,,,,Jalur Mandiri -MENGHARUSKAN-> KTP,,graph,graph,7,,f,graph_evidence_limit,"{""entity_type"": ""Persyaratan"", ""entity_name"": ""KTP"", ""relation"": ""MENGHARUSKAN"", ""related_to"": ""Jalur Mandiri""}",2026-07-24 14:48:56.349001+00
f3da13d2-dd40-4130-ba5a-939217360069,d1381995-7791-4e61-b0ad-ff9ed565bbc4,da606e7b-505a-4738-8180-682777c038a2,a24235d6-b31f-4112-a8f5-bde31a3b5ccc,,PEDOMAN SPMB JALUR MANDIRI STR RPL 2026,,text,vector,7,0,f,,"{""chunk_id"": ""da606e7b-505a-4738-8180-682777c038a2"", ""document_id"": ""a24235d6-b31f-4112-a8f5-bde31a3b5ccc"", ""document_title"": ""PEDOMAN SPMB JALUR MANDIRI STR RPL 2026"", ""document_type"": ""Pedoman"", ""page"": -1, ""section"": ""D. Kelengkapan Berkas"", ""chunk_index"": 23, ""status"": ""approved"", ""content"": ""70% dari total sks (Kriteria penilaian ditentukan apabila ada kesamaan capaian pembelajaran sebesar minimal 75% dari setiap mata kuliah, jika kesamaan capaian pembelajaran 70 \u2013 74% akan diberikan penugasan, jika 65 \u2013 69% wajib mengikuti bridging. Menentukan mata kuliah yang di rekognisi maksimal 70% dari jumlah sks) e. Persyaratan calon peserta RPL Perolehan Kredit: memiliki pengalaman kerja (minimal 2 tahun) yang relevan dengan prodi yang dituju, memperoleh izin dari pembina kepegawaian bagi ASN atau atasan langsung bagi non ASN. Transfer Kredit: belum memiliki pengalaman kerja dan telah menyelesaikan pendidikan Diploma Tiga yang sejalur (in-line) dengan jalur pendidikan yang akan diikuti. 2. Persyaratan khusus \na. Melengkapi dokumen sebagai berikut: \n1) Mengisi formulir aplikasi RPL \n2) Mengisi formulir Asesmen Mandiri \n3) Melengkapi dokumen pendukung sebagai bukti bahwa pemohon telah memiliki \ncapaian pembelajaran, sebagian atau seluruhnya sesuai dengan kualifikasi \nPendidikan RPL yang dituju \nb. Melengkapi dokumen bukti pendukung yang diperlukan untuk mengajukan aplikasi \nRPL terdiri atas: \nTransfer Kredit \nPerolehan Kredit \n1) Ijazah Pendidikan Terakhir \n2) Transkrip Nilai Pendidikan \nTerakhir \n3) Surat Keterangan \nPendamping Ijazah (SKPI) \n4) Daftar isi Capaian \nPembelajaran Mata Kuliah \ndari program studi asal \n(silabus dan/atau rencana \npembelajaran semester \ndan/atau keterangan uraian isi \nmasing-masing mata kuliah \n1) Ijazah Pendidikan Terakhir \n2) Transkrip Nilai Pendidikan Terakhir \n3) Tenaga Kesehatan: \na) Sertifikat STR aktif, \nb) Surat Keterangan dari pimpinan \ntentang Masa Kerja dan \nc) Surat Keterangan \nPengajaran/Pelatihan yang menunjang \nkompetensi yang pernah diikuti selama \nmenjadi tenaga kesehatan \n4) Portofolio atau Daftar Riwayat Hidup \n \n-13- \n \nTransfer Kredit \nPerolehan Kredit \ndari program studi asal) - \nterlampir \n5) Portofolio atau Daftar Riwayat \nHidup \n6) Telah berstatus lulus di \nPDDIKTI \n \n5) Bukti Portofolio untuk memperoleh \npengakuan dari capaian pembelajaran \nnonformal, informal, dan pengalaman kerja \nberupa: \na) Daftar riwayat pekerjaan dengan rincian \ntugas yang dilakukan; \nb) Sertifikat kompetensi; \nc) Sertifikat/lisensi yang sesuai dengan \njabatan kerja; \nd) Sertifikat pelatihan disertai dengan \nuraian materi pelatihan dan lamanya \npelatihan; \ne) Keanggotaan asosiasi profesi yang \nrelevan; \nf) Referensi/surat \nketerangan/laporan \nverifikasi pihak ketiga dari pemberi \nkerja/supervisor; \ng) Penghargaan dari industri; \nh) Penilaian \nkinerja \ndari \nperusahaan; \ndan/atau \ni) Dokumentasi pekerjaan yang pernah \ndilakukan (foto/video/produk/hasil tes, \ndll); \nj) Buku harian/catatan harian pekerjaan \nyang dilakukan di tempat kerja; \nk) Lembar \ntugas/lembar \nkerja \nketika \nbekerja di perusahaan; \nl) Dokumen analisis/perancangan (parsial \natau \nlengkap) \nketika \nbekerja \ndi \nperusahaan; \nm) Logbook (buku catatan pekerjaan); \nn) Dokumen lain yang relevan. \n \nC. Mekanisme Pendaftaran 1. Pendaftar hanya memilih peminatan untuk satu program studi berdasarkan dasar \npendidikan in-line. 2. Pendaftaran dilakukan secara online melalui www.spmb.poltekkesjogja.ac.id (sesuai \njadwal terlampir) 3. Biaya pendaftaran sebesar Rp. 500.000,- (lima ratus ribu rupiah). \n \n \n \n-14- \n \nD. Kelengkapan Berkas""}",2026-07-24 14:48:56.349001+00
