trace_id,session_id,participant_code,scenario_code,evaluation_mode,user_question,normalized_question,final_answer,fallback_triggered,fallback_reason,answer_status,intent,intent_confidence,clarification_used,total_latency_ms,retrieval_latency_ms,graph_latency_ms,acif_latency_ms,llm_latency_ms,output_verification_latency_ms,model_used,input_tokens,output_tokens,estimated_cost,error_message,created_at
2cd4a1eb-07ea-44fe-b02a-6e7d21ea270d,a71c4d48-f028-4185-89ba-e6dcf365f1c6,R14,S2,t,"Kampus ini kan katanya bagus, tapi kenapa ya ada orang yang bilang kuliah itu cuma buang-buang waktu? Menurut kamu gimana?",kampus ini kan katanya bagus tapi kenapa ya ada orang yang bilang kuliah itu cuma buang buang waktu menurut kamu gimana,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,t,llm_declined_out_of_domain,out_of_domain,unknown,0.3,f,4701,32,5,1,4647,0,google/gemini-2.5-pro,2962,389,0,,2026-07-12 07:42:59.872305+00
78744fcd-62ac-4386-a718-da06f0a1dd62,1bf7d126-8800-4155-925b-cbc77efe823f,R22,S1,t,"akuu mau tanya, untuk SPMB Poltekkes Kemenkes Yogyakarta tahun ini jalur pendaftarannya ada apa saja yaa?",akuu mau tanya untuk spmb poltekkes kemenkes yogyakarta tahun ini jalur pendaftarannya ada apa saja yaa,"Berdasarkan sumber resmi yang tersedia, berikut adalah beberapa jalur pendaftaran Seleksi Penerimaan Mahasiswa Baru (SPMB) di Poltekkes Kemenkes Yogyakarta yang disebutkan:

*   **SPMB Mandiri Reguler SMA**: Jalur ini ditujukan untuk lulusan SMA/sederajat. (Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)
*   **SPMB Prestasi**: Jalur ini ditujukan untuk mendapatkan mahasiswa baru yang berminat, berbakat, dan berprestasi akademik. Seleksi didasarkan pada prestasi minat dan bakat melalui tiga tahap: seleksi administrasi, seleksi nilai kumulatif/prestasi, dan seleksi pemeriksaan kesehatan serta wawancara. (Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)
*   **SPMB Jalur Mandiri Program Studi Pendidikan Profesi**: Jalur ini merupakan bagian dari SPMB Jalur Mandiri yang dikhususkan untuk Program Studi Pendidikan Profesi. (Sumber: HASIL SELEKSI TAHAP III (AKHIR) SPMB JALUR MANDIRI PROGRAM STUDI PENDIDIKAN PROFESI GELOMBANG 3; Hasil Seleksi Tahap III SPMB Profesi 2026)

Informasi resmi dan terlengkap mengenai seluruh jalur pendaftaran SPMB dapat diakses melalui laman **https://spmb.poltekkesjogja.ac.id/**. (Sumber: HASIL SELEKSI TAHAP III (AKHIR) SPMB JALUR MANDIRI PROGRAM STUDI PENDIDIKAN PROFESI GELOMBANG 3)",f,,verified,procedure,0.9,f,8892,68,3,8,7578,1221,google/gemini-2.5-pro,2997,775,0,,2026-07-12 07:49:44.867146+00
67866074-298a-41c4-832a-24d18195f1c1,1bf7d126-8800-4155-925b-cbc77efe823f,R22,S1,t,"kalo aku lulusan SMA jurusan IPS, apakah bisa daftar ke semua program studi atau ada prodi tertentu ajaa?",kalo aku lulusan sma jurusan ips apakah bisa daftar ke semua program studi atau ada prodi tertentu ajaa,"Berdasarkan sumber resmi yang kami muat saat ini, informasi mengenai persyaratan jurusan SMA/MA (termasuk IPS) untuk pendaftaran ke semua program studi tidak dijelaskan secara spesifik.

Namun, untuk **SPMB Jalur Prestasi Kelas Reguler**, salah satu persyaratan umum yang disebutkan adalah:
*   Merupakan siswa kelas XII SMA/MA atau SMK Jurusan Kesehatan/lainnya pada tahun ajaran 2026/2027.

(Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)

Keterangan ""SMA/MA atau SMK Jurusan Kesehatan/lainnya"" tidak memberikan rincian apakah lulusan dari jurusan IPS dapat mendaftar ke program studi tertentu atau tidak. Informasi lebih detail mengenai hal ini tidak tersedia dalam konteks yang diberikan.",f,,verified,admin_service,0.6,f,7175,50,4,7,5757,1340,google/gemini-2.5-pro,2555,578,0,,2026-07-12 07:50:26.746326+00
38cf7dcc-fac7-4dd4-9da2-e004bc74e1ff,163d9160-56fc-4ab9-b9b6-0143c09ce07a,R15,S1,t,Ada jurusan apa saja?,ada jurusan apa saja,"Berdasarkan informasi resmi yang tersedia, Poltekkes Kemenkes Yogyakarta membuka beberapa jurusan untuk penerimaan mahasiswa baru melalui jalur yang berbeda.

**1. Jalur Seleksi Penerimaan Mahasiswa Baru (SPMB) Prestasi T.A. 2026/2027:**
Program studi yang dibuka pada jalur ini meliputi:
*   Jurusan Teknologi Laboratorium Medis
*   Jurusan Gizi
*   Jurusan Kebidanan
*   Jurusan Keperawatan
*   Jurusan Kesehatan Gigi
*   Jurusan Kesehatan Lingkungan

(Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)

**2. Jalur Seleksi Penerimaan Mahasiswa Baru (SPMB) Mandiri Reguler SMA T.A. 2026-2027:**
Program studi yang dibuka pada jalur ini meliputi:
*   Jurusan Analis Kesehatan
*   Jurusan Gizi
*   Jurusan Kebidanan
*   Jurusan Keperawatan
*   Jurusan Keperawatan Gigi
*   Jurusan Kesehatan Lingkungan

(Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)

Selain itu, dokumen SPMB Prestasi juga menyebutkan bahwa program studi yang dibuka mencakup 7 program D-III dan 8 program Sarjana Terapan, namun tidak merinci nama-nama program tersebut secara lengkap. (Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)",f,,verified,unknown,0.3,f,8280,23,3,22,7138,1080,google/gemini-2.5-pro,2893,772,0,,2026-07-12 07:51:15.808316+00
8490ad6b-d1cd-4885-a30a-e95d0522ad70,1bf7d126-8800-4155-925b-cbc77efe823f,R22,S1,t,kaloo biaya kuliah di Poltekkes Kemenkes Yogyakarta kisaran berapa yaa?,kaloo biaya kuliah di poltekkes kemenkes yogyakarta kisaran berapa yaa,"Berdasarkan sumber resmi yang kami muat, biaya pendidikan di Poltekkes Kemenkes Yogyakarta untuk Tahun Akademik 2026/2027 bervariasi tergantung pada program studi, jalur masuk, dan komponen biaya lainnya seperti seragam dan asrama.

Berikut adalah rincian biaya yang tersedia dari berbagai pengumuman hasil seleksi:

**1. Biaya SPP/UKT dan Seragam (tanpa asrama):**
Rincian ini mencakup biaya SPP/UKT per semester dan biaya seragam.
*   **S.Tr. Sanitasi Lingkungan Reguler**:
    *   Biaya Seragam: **Rp 1.620.000,00**
    *   SPP/UKT: **Rp 5.900.000**
    *   Total: **Rp 7.520.000**
    (Sumber: 4. PENGUMUMAN TAHAP II SPMB Bersama Cadangan 1; HASIL SELEKSI TAHAP II (AKHIR) CADANGAN 3 SPMB BERSAMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027)
*   **DIII Kebidanan Reguler**: Total **Rp 7.720.000,00** (termasuk SPP/UKT dan seragam).
*   **S.Tr. Kebidanan Reguler SBH**: Total **Rp 8.520.000,00** (termasuk SPP/UKT dan seragam).
*   **D.III RMIK Reguler SBH**: Total **Rp 7.280.000,00** (termasuk SPP/UKT dan seragam).
*   **D.III Keperawatan Reguler SBH**: Total **Rp 8.120.000,00** (termasuk SPP/UKT dan seragam).
*   **S.Tr. Keperawatan Reguler SBH**: Total **Rp 8.320.000,00** (termasuk SPP/UKT dan seragam).
*   **S.Tr. Keperawatan Reguler SBH (Kelas Internasional)**: Total **Rp 10.020.000,00** (termasuk SPP/UKT dan seragam).
*   **S.Tr.Kep. Anestesi Reguler SBH**: Total **Rp 9.380.000,00** (termasuk SPP/UKT dan seragam).
*   **D.III Kesehatan Gigi Reguler SBH**: Total **Rp 7.220.000,00** (termasuk SPP/UKT dan seragam).
*   **S.Tr. Terapi Gigi Reguler SBH**: Total **Rp 7.970.000,00** (termasuk SPP/UKT dan seragam).
*   **D.III Sanitasi Reguler SBH**: Total **Rp 6.870.000,00** (termasuk SPP/UKT dan seragam).
(Sumber: HASIL SELEKSI TAHAP II (AKHIR) SPMB BERSAMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027)

**2. Biaya Asrama:**
Biaya asrama untuk Tahun Ajaran 2026/2027 bervariasi berdasarkan jurusan, program studi, dan jenis kelamin.
*   Biaya asrama berkisar antara **Rp 6.624.000** hingga **Rp 9.336.000**.
*   Contoh spesifik:
    *   **DIII Gizi (Laki-laki)**: **Rp 6.624.000**
    *   **D.III Kebidanan**: **Rp 8.556.000**
(Sumber: 4264 Hasil Seleksi Tahap III Akhir SPMB Mandiri Reguler SMA 2026; 4265 Hasil Seleksi Tahap II Akhir Cadangan 4 SPMB Bersama; 4. PENGUMUMAN TAHAP II SPMB Bersama Cadangan 1; HASIL SELEKSI TAHAP II (AKHIR) CADANGAN 3 SPMB BERSAMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027)

**3. Total Pembayaran (Seragam, UKT, dan Asrama):**
Berikut adalah contoh total pembayaran yang mencakup ketiga komponen tersebut untuk Tahun Ajaran 2026/2027.
*   **DIII TLM**: **Rp 16.916.000**
*   **S.Tr TLM**: **Rp 17.516.000**
*   **DIII Gizi (L/P IA)**: **Rp 14.494.000**
*   **DIII Gizi (P 1B)**: **Rp 15.994.000**
*   **S.Tr. Gizi & Dietetika (L/P 1A)**: **Rp 14.744.000**
*   **S.Tr. Gizi & Dietetika (P 1B)**: **Rp 16.244.000**
*   **D.III Kebidanan**: **Rp 16.276.000**
*   **S.Tr. Kebidanan**: **Rp 17.076.000**
(Sumber: 4264 Hasil Seleksi Tahap III Akhir SPMB Mandiri Reguler SMA 2026; 4265 Hasil Seleksi Tahap II Akhir Cadangan 4 SPMB Bersama)

Harap diperhatikan bahwa rincian biaya ini berasal dari pengumuman untuk Tahun Akademik 2026/2027 dan dapat berbeda untuk tahun ajaran atau jalur pendaftaran lainnya.",f,,verified,fee,0.9,f,21708,38,5,1,14540,7108,google/gemini-2.5-pro,3082,1860,0,,2026-07-12 07:51:21.230497+00
4291dcf3-3c61-4d9a-a616-844ff3bb295c,163d9160-56fc-4ab9-b9b6-0143c09ce07a,R15,S1,t,Ada jalur apa saja?,ada jalur apa saja,"Pertanyaan tersebut masih terlalu umum. Apakah yang dimaksud terkait pendaftaran SPMB, pendaftaran ulang, atau layanan akademik?",f,,needs_clarification,procedure,0.9,t,8,,,0,,,,,,,,2026-07-12 07:51:30.273531+00
3a86dd97-efca-4daa-9d15-7013f0b3bc5b,163d9160-56fc-4ab9-b9b6-0143c09ce07a,R15,S1,t,Iya,iya,"Mohon maaf, pertanyaan Anda masih belum spesifik. Untuk dapat memberikan informasi yang akurat, mohon perjelas jalur apa yang Anda maksud. Apakah terkait pendaftaran SPMB, pendaftaran ulang, atau layanan akademik lainnya?

Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.",f,,verified,unknown,0.3,f,4970,20,0,1,4937,0,google/gemini-2.5-pro,1535,462,0,,2026-07-12 07:51:49.303725+00
9e454cf6-b4d0-4fba-ac42-08a4681a2cda,1bf7d126-8800-4155-925b-cbc77efe823f,R22,S1,t,dokumen apa ajaa yang harus disiapkan sebelum daftar SPMB?,dokumen apa ajaa yang harus disiapkan sebelum daftar spmb,"Tentu, berdasarkan sumber resmi yang kami miliki, kelengkapan dokumen pendaftaran Seleksi Penerimaan Mahasiswa Baru (SPMB) bervariasi tergantung pada jalur seleksi yang Anda pilih.

Berikut adalah rincian dokumen yang perlu disiapkan untuk masing-masing jalur:

**1. Jalur Mandiri Pendidikan Profesi (Non RPL)**
Untuk pendaftaran Jalur Mandiri Profesi, Anda harus mengunggah dokumen-dokumen berikut:
*   Scan asli **Ijazah** dan **transkrip nilai**.
*   **Piagam akreditasi** program studi dari perguruan tinggi asal.
*   **Surat Klarifikasi Lulusan** dari Perguruan Tinggi Asal atau *screenshot* riwayat kuliah dari laman PDDIKTI.
*   **Surat pernyataan** sanggup menanggung biaya pendidikan.
*   **Surat keterangan persetujuan** mengikuti pendidikan (khusus bagi yang sudah bekerja dan/atau sudah menikah).
*   **Surat bersedia untuk tidak hamil** (khusus bagi pendaftar perempuan).
*   **Surat keterangan tugas belajar** (jika ada).
*   **Piagam pelatihan** (jika ada).
*   File **foto berwarna terbaru** ukuran 4x6 cm dengan latar belakang putih.
*   Scan **KTP** atau **Kartu Keluarga**.

(Sumber: Pedoman SPMB Mandiri Profesi 2026)

**2. Jalur Prestasi (Akademik dan Minat Bakat)**
Untuk pendaftaran Jalur Prestasi, Anda perlu mengisi formulir portofolio dan melampirkan dokumen-dokumen wajib berikut:
*   Scan **sertifikat/medali/piagam** prestasi.
*   **Foto kegiatan** yang relevan dengan prestasi.
*   **Surat keterangan** dari sekolah atau pembina.
*   Bukti **publikasi** (jika ada).
*   **Karya/portofolio** (jika ada).
*   **Pernyataan keaslian** yang ditandatangani di atas materai Rp 10.000.

(Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)

**3. Jalur Mandiri Sarjana Terapan (STR) RPL**
Untuk pendaftaran Jalur Mandiri STR RPL, dokumen yang perlu disiapkan antara lain:
*   **Surat pernyataan** yang menyatakan kesediaan bertanggung jawab atas kebenaran data, mematuhi peraturan, menanggung biaya pendidikan, dan lainnya.
*   **Surat persetujuan pimpinan** untuk mengikuti seleksi (jika relevan).
*   **Surat izin suami/istri** untuk mengikuti pendidikan (jika relevan).

(Sumber: PEDOMAN SPMB JALUR MANDIRI STR RPL 2026)

Untuk jalur pendaftaran lainnya seperti **SPMB Mandiri Reguler SMA**, pedoman resmi menyebutkan adanya kelengkapan berkas pendaftaran, namun rincian dokumennya tidak tersedia dalam sumber yang kami muat saat ini.",f,,verified,document_requirement,0.9,f,10988,93,3,10,9447,1418,google/gemini-2.5-pro,2928,1075,0,,2026-07-12 07:51:57.913669+00
80106f52-9d14-4ea5-988b-51a3d01eaf63,163d9160-56fc-4ab9-b9b6-0143c09ce07a,R15,S1,t,Dimana lokasinya?,dimana lokasinya,"Pertanyaan tersebut masih terlalu umum. Apakah yang dimaksud terkait pendaftaran SPMB, pendaftaran ulang, atau layanan akademik?",f,,needs_clarification,unknown,0.3,t,9,,,0,,,,,,,,2026-07-12 07:52:02.011155+00
047ab9ab-6fbe-4d07-ac7a-fb72b298d7df,163d9160-56fc-4ab9-b9b6-0143c09ce07a,R15,S1,t,Bukan,bukan,"Mohon maaf, pertanyaan Anda masih belum spesifik. Untuk dapat memberikan informasi yang akurat, mohon perjelas lokasi apa yang Anda maksud.

Apakah Anda menanyakan lokasi pendaftaran, lokasi ujian, lokasi kampus, atau informasi lokasi lainnya? Mohon berikan detail lebih lanjut agar saya dapat membantu Anda.",f,,verified,unknown,0.3,f,4836,24,0,1,4798,0,google/gemini-2.5-pro,1535,459,0,,2026-07-12 07:52:16.557696+00
a88abae3-bafd-49bf-806c-cb234f070852,1bf7d126-8800-4155-925b-cbc77efe823f,R22,S1,t,"kalo udah daftar online, apakah masih harus mengirim berkas fisik ke kampus?",kalo udah daftar online apakah masih harus mengirim berkas fisik ke kampus,"Berdasarkan informasi resmi yang tersedia, proses pendaftaran untuk Jalur Mandiri Sarjana Terapan (STR) RPL dilakukan secara daring (online), dan dokumen-dokumen yang diperlukan harus diunggah (di-scan dan di-upload) melalui sistem pendaftaran.

Berikut adalah rinciannya:
*   **Mekanisme Pendaftaran**: Pendaftaran dilakukan secara daring melalui situs web `www.spmb.poltekkesjogja.ac.id`. (Sumber: PEDOMAN SPMB JALUR MANDIRI STR RPL 2026)
*   **Penyerahan Berkas**: Kelengkapan berkas pendaftaran diserahkan dalam bentuk hasil pindaian (scan) yang diunggah ke dalam sistem. Dokumen yang perlu diunggah antara lain:
    *   Scan ijazah
    *   Scan transkrip nilai
    *   Scan KTP/Kartu Keluarga
    *   Scan STR aktif (bagi tenaga kesehatan)
    *   Foto terbaru ukuran 4x6 cm
    *   Berbagai surat pernyataan dan persetujuan sesuai format yang ditentukan. (Sumber: PEDOMAN SPMB JALUR MANDIRI STR RPL 2026)

Sumber resmi yang kami miliki saat ini tidak menyebutkan adanya kewajiban untuk mengirimkan berkas fisik ke kampus pada tahap pendaftaran awal. Seluruh proses penyerahan dokumen dilakukan dengan cara mengunggahnya secara daring.",f,,verified,document_requirement,0.9,f,8218,74,3,7,6826,1293,google/gemini-2.5-pro,2617,700,0,,2026-07-12 07:52:21.196389+00
1242adba-b12d-449a-aa26-ce76d8f69047,163d9160-56fc-4ab9-b9b6-0143c09ce07a,R15,S1,t,Lokasi kampus,lokasi kampus,"Berdasarkan informasi resmi yang tersedia, berikut adalah lokasi kampus Poltekkes Kemenkes Yogyakarta beserta program studi yang ada di masing-masing lokasi:

*   **Kampus I**
    *   **Alamat**: Jl. Tata Bumi No. 3 Banyuraden, Gamping, Sleman, Yogyakarta.
    *   **Program Studi**:
        *   Jurusan Gizi: D.III Gizi, Sarjana Terapan Gizi Dan Dietetika, Pendidikan Profesi Dietisien (Telp: (0274) 617679).
        *   Jurusan Keperawatan: D.III Keperawatan, Sarjana Terapan Keperawatan + Profesi Ners, Sarjana Terapan Keperawatan Anestesiologi dan Pendidikan Profesi Ners (Telp: (0274) 617885).
        *   Jurusan Kesehatan Lingkungan/Sanitasi: D.III Sanitasi dan Sarjana Terapan Sanitasi Lingkungan (Telp: (0274) 560962).
    (Sumber: 3134. PENGUMUMAN TAHAP II SPMB Bersama Cadangan 1; 4265 Hasil Seleksi Tahap II Akhir Cadangan 4 SPMB Bersama; HASIL SELEKSI TAHAP III (AKHIR) SPMB JALUR MANDIRI PROGRAM STUDI PENDIDIKAN PROFESI GELOMBANG 3)

*   **Kampus II**
    *   **Alamat**: Jl. Kyai Mojo No. 56 Pingit, Yogyakarta.
    *   **Program Studi**:
        *   Jurusan Kesehatan Gigi: D.III Kesehatan Gigi dan Sarjana Terapan Terapi Gigi (Telp: (0274) 514306, 589780).
    (Sumber: 3134. PENGUMUMAN TAHAP II SPMB Bersama Cadangan 1; 4265 Hasil Seleksi Tahap II Akhir Cadangan 4 SPMB Bersama; HASIL SELEKSI TAHAP III (AKHIR) SPMB JALUR MANDIRI PROGRAM STUDI PENDIDIKAN PROFESI GELOMBANG 3)

*   **Kampus III**
    *   **Alamat**: Jl. Ngadinegaran MJ 362 Yogyakarta.
    *   **Program Studi**:
        *   Jurusan Teknologi Laboratorium Medis: D.III Teknologi Laboratorium Medis dan Sarjana Terapan Teknologi Laboratorium Medis (Telp: (0274) 374200).
    (Sumber: 3134. PENGUMUMAN TAHAP II SPMB Bersama Cadangan 1; 4265 Hasil Seleksi Tahap II Akhir Cadangan 4 SPMB Bersama; HASIL SELEKSI TAHAP III (AKHIR) SPMB JALUR MANDIRI PROGRAM STUDI PENDIDIKAN PROFESI GELOMBANG 3)

*   **Kampus IV**
    *   **Alamat**: Jl. Mangkuyudan MJ III/304 Mantrijeron Yogyakarta.
    *   **Program Studi**:
        *   Jurusan Kebidanan: D.III Kebidanan, Sarjana Terapan Kebidanan + Profesi Bidan, Pendidikan Profesi Bidan.
        *   Jurusan Rekam Medis dan Informasi Kesehatan: D.III Rekam Medis Dan Informasi Kesehatan.
        *   **Telepon/Fax**: 0274-374331.
    (Sumber: 3134. PENGUMUMAN TAHAP II SPMB Bersama Cadangan 1; 4265 Hasil Seleksi Tahap II Akhir Cadangan 4 SPMB Bersama; HASIL SELEKSI TAHAP III (AKHIR) SPMB JALUR MANDIRI PROGRAM STUDI PENDIDIKAN PROFESI GELOMBANG 3)",f,,verified,unknown,0.3,f,11207,22,0,1,9986,1184,google/gemini-2.5-pro,2784,1209,0,,2026-07-12 07:52:47.10484+00
82f81bb0-7ade-4acf-873c-d9d05a076603,1bf7d126-8800-4155-925b-cbc77efe823f,R22,S1,t,seleksi masuknya biasanya meliputi tes apa aja yaa?,seleksi masuknya biasanya meliputi tes apa aja yaa,"Tentu, berdasarkan sumber resmi yang kami miliki, tahapan seleksi masuk di Poltekkes Kemenkes Yogyakarta bervariasi tergantung pada jalur pendaftaran yang diikuti. Berikut adalah rincian tahapan seleksi untuk beberapa jalur:

**1. Jalur SPMB Prestasi**
Seleksi untuk jalur ini dilaksanakan melalui tiga tahap, yaitu:
*   Seleksi administrasi.
*   Seleksi nilai kumulatif/prestasi.
*   Seleksi pemeriksaan kesehatan serta wawancara.

(Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)

**2. Jalur Mandiri (Program Sarjana Terapan RPL)**
Peserta yang lulus seleksi Tahap III akan melanjutkan ke seleksi Tahap IV, yaitu **uji kesehatan**.

(Sumber: 2709 PENGUMUMAN HASIL SELEKSI SPMB TAHAP III JALUR MANDIRI (PASCA SANGGAH) PROGRAM STUDI SARJANA TERAPAN RPL POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026-2027)

**Rincian Jenis Tes/Seleksi:**

*   **Wawancara:**
    *   Wawancara merupakan bagian dari nominasi penerimaan mahasiswa.
    *   Untuk **Jurusan Keperawatan** (Prodi D-III, Sarjana Terapan Reguler & Internasional, dan Anestesiologi Sarjana Terapan) pada Jalur Prestasi, seleksi dilakukan melalui **wawancara tertulis**.
    *   Untuk **Prodi Rekam Medis dan Informasi Kesehatan D-III** pada Jalur Prestasi, seleksi wawancara dilakukan melalui Zoom.
    *   Untuk peserta **Jalur Prestasi Tahfidz**, seleksi wawancara juga dilakukan melalui Zoom.
    (Sumber: Hasil Seleksi Tahap II SPMB Jalur Prestasi 2026, Pengumuman Pemanggilan Cadangan I SPMB Prestasi 2026)

*   **Tes Bahasa Inggris (CTeFL):**
    *   Peserta yang lulus utama pada **Prodi STr Keperawatan (Kelas Internasional)** melalui Jalur Prestasi wajib mengikuti **Competency Test Of English As A Foreign Language (CTeFL)** yang dilaksanakan secara daring.
    (Sumber: Hasil Seleksi Tahap II SPMB Jalur Prestasi 2026)

*   **Uji Kesehatan:**
    Uji kesehatan wajib diikuti oleh peserta yang telah lulus tahapan seleksi sebelumnya. Pemeriksaan ini mencakup:
    *   **Pemeriksaan Fisik:** Tinggi badan, berat badan, tekanan darah dan nadi, visus mata, buta warna, serta pemeriksaan fisik menyeluruh oleh dokter.
    *   **Pemeriksaan Lanjutan (jika diperlukan):** Darah lengkap, skrining HbSAg, tes narkoba 3 parameter (AMP, THC, dan BZO), PP tes untuk peserta wanita, Rontgen Thorax, dan Psikotest.
    (Sumber: 3174 PENGUMUMAN HASIL SELEKSI SPMB TAHAP III JALUR MANDIRI (PASCA SANGGAH) PROGRAM STUDI KEBIDANAN PROGRAM SARJANA TERAPAN RPL POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026-2027, Pengumuman Pemanggilan Cadangan I SPMB Prestasi 2026)",f,,verified,unknown,0.3,f,11551,20,0,1,9855,1661,google/gemini-2.5-pro,3131,1171,0,,2026-07-12 07:52:56.77303+00
799e8789-6ad6-4fc5-8bb0-3f4ed0b4a620,1bf7d126-8800-4155-925b-cbc77efe823f,R22,S1,t,"aku mau tauuu, apakah Poltekkes Kemenkes Yogyakarta menyediakan beasiswa untuk mahasiswa baru?",aku mau tauuu apakah poltekkes kemenkes yogyakarta menyediakan beasiswa untuk mahasiswa baru,"Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.

Sumber yang ada saat ini membahas mengenai jalur seleksi masuk berdasarkan prestasi (SPMB Prestasi), namun tidak menyebutkan adanya program beasiswa atau bantuan finansial yang diberikan kepada mahasiswa baru setelah diterima. Jalur Prestasi tersebut merupakan salah satu metode seleksi penerimaan, bukan program beasiswa.",t,llm_stated_not_in_sources,insufficient_context,unknown,0.3,f,4992,29,0,1,4948,0,google/gemini-2.5-pro,3214,440,0,,2026-07-12 07:53:32.9604+00
